ID	Route	Call	Port	Round_trip	Time
232	2	8	SHANGHAI	8	124
233	2	1	SHANGHAI	9	61
234	2	2	NINGBO	9	62
235	2	3	XIAMEN	9	65
236	2	4	YANTIAN	9	66
237	2	5	HOUSTON(TX)	9	94
238	2	6	MOBILE(AL)	9	98
239	2	7	TAMPA(FL)	9	100
240	2	8	SHANGHAI	9	131
241	2	1	SHANGHAI	10	68
242	2	2	NINGBO	10	69
243	2	3	XIAMEN	10	72
244	2	4	YANTIAN	10	73
245	2	5	HOUSTON(TX)	10	101
246	2	6	MOBILE(AL)	10	105
247	2	7	TAMPA(FL)	10	107
248	2	8	SHANGHAI	10	138
249	2	2	NINGBO	11	76
250	2	3	XIAMEN	11	79
251	2	4	YANTIAN	11	80
252	2	5	HOUSTON(TX)	11	108
253	2	6	MOBILE(AL)	11	112
254	2	7	TAMPA(FL)	11	114
255	2	8	SHANGHAI	11	145
256	2	2	NINGBO	12	83
257	2	3	XIAMEN	12	86
258	2	4	YANTIAN	12	87
259	2	5	HOUSTON(TX)	12	115
260	2	6	MOBILE(AL)	12	119
261	2	7	TAMPA(FL)	12	121
262	2	8	SHANGHAI	12	152
263	2	2	NINGBO	13	90
264	2	3	XIAMEN	13	93
265	2	4	YANTIAN	13	94
266	2	5	HOUSTON(TX)	13	122
267	2	6	MOBILE(AL)	13	126
268	2	7	TAMPA(FL)	13	128
269	2	8	SHANGHAI	13	159
270	2	2	NINGBO	14	97
271	2	3	XIAMEN	14	100
272	2	4	YANTIAN	14	101
273	2	5	HOUSTON(TX)	14	129
274	2	6	MOBILE(AL)	14	133
275	2	7	TAMPA(FL)	14	135
276	2	8	SHANGHAI	14	166
277	2	2	NINGBO	15	104
278	2	3	XIAMEN	15	107
279	2	4	YANTIAN	15	108
280	2	5	HOUSTON(TX)	15	136
281	2	6	MOBILE(AL)	15	140
282	2	7	TAMPA(FL)	15	142
283	2	8	SHANGHAI	15	173
284	2	2	NINGBO	16	111
285	2	3	XIAMEN	16	114
286	2	4	YANTIAN	16	115
287	2	5	HOUSTON(TX)	16	143
288	2	6	MOBILE(AL)	16	147
289	2	7	TAMPA(FL)	16	149
