ID	Route	Call	Port	Round_trip	Time
840	6	2	COCHIN	11	83
841	6	3	COLOMBO	11	85
842	6	4	CHENNAI	11	87
843	6	5	JEBEL ALI	11	91
844	6	2	COCHIN	12	90
845	6	3	COLOMBO	12	92
846	6	4	CHENNAI	12	94
847	6	5	JEBEL ALI	12	98
848	6	2	COCHIN	13	97
849	6	3	COLOMBO	13	99
850	6	4	CHENNAI	13	101
851	6	5	JEBEL ALI	13	105
852	6	2	COCHIN	14	104
853	6	3	COLOMBO	14	106
854	6	4	CHENNAI	14	108
855	6	5	JEBEL ALI	14	112
856	6	2	COCHIN	15	111
857	6	3	COLOMBO	15	113
858	6	4	CHENNAI	15	115
859	6	5	JEBEL ALI	15	119
860	6	2	COCHIN	16	118
861	6	3	COLOMBO	16	120
862	6	4	CHENNAI	16	122
863	6	5	JEBEL ALI	16	126
864	6	2	COCHIN	17	125
865	6	3	COLOMBO	17	127
866	6	4	CHENNAI	17	129
867	6	5	JEBEL ALI	17	133
868	6	2	COCHIN	18	132
869	6	3	COLOMBO	18	134
870	6	4	CHENNAI	18	136
871	6	5	JEBEL ALI	18	140
872	6	2	COCHIN	19	139
873	6	3	COLOMBO	19	141
874	6	4	CHENNAI	19	143
875	6	5	JEBEL ALI	19	147
876	6	2	COCHIN	20	146
877	6	3	COLOMBO	20	148
878	6	4	CHENNAI	20	150
879	6	5	JEBEL ALI	20	154
880	6	2	COCHIN	21	153
881	6	3	COLOMBO	21	155
882	6	4	CHENNAI	21	157
883	6	5	JEBEL ALI	21	161
884	6	2	COCHIN	22	160
885	6	3	COLOMBO	22	162
886	6	4	CHENNAI	22	164
887	6	5	JEBEL ALI	22	168
888	6	2	COCHIN	23	167
889	6	3	COLOMBO	23	169
890	6	4	CHENNAI	23	171
891	6	5	JEBEL ALI	23	175
892	7	1	TIANJIN XINGANG	1	7
893	7	2	QINGDAO	1	9
894	7	3	NINGBO	1	11
895	7	4	NANSHA	1	15
896	7	5	SHEKOU	1	16
897	7	6	SINGAPORE	1	21
898	7	7	JEDDAH	1	32
899	7	8	AIN SUKHNA	1	36
900	7	9	AQABA	1	39
901	7	10	JEDDAH	1	44
902	7	11	PORT KLANG	1	58
903	7	12	NINGBO	1	65
904	7	13	TIANJIN XINGANG	1	70
905	7	1	TIANJIN XINGANG	2	14
906	7	2	QINGDAO	2	16
907	7	3	NINGBO	2	18
908	7	4	NANSHA	2	22
909	7	5	SHEKOU	2	23
910	7	6	SINGAPORE	2	28
911	7	7	JEDDAH	2	39
912	7	8	AIN SUKHNA	2	43
913	7	9	AQABA	2	46
914	7	10	JEDDAH	2	51
915	7	11	PORT KLANG	2	65
916	7	12	NINGBO	2	72
917	7	13	TIANJIN XINGANG	2	77
918	7	1	TIANJIN XINGANG	3	21
919	7	2	QINGDAO	3	23
920	7	3	NINGBO	3	25
921	7	4	NANSHA	3	29
922	7	5	SHEKOU	3	30
923	7	6	SINGAPORE	3	35
924	7	7	JEDDAH	3	46
925	7	8	AIN SUKHNA	3	50
926	7	9	AQABA	3	53
927	7	10	JEDDAH	3	58
928	7	11	PORT KLANG	3	72
929	7	12	NINGBO	3	79
930	7	13	TIANJIN XINGANG	3	84
931	7	1	TIANJIN XINGANG	4	28
932	7	2	QINGDAO	4	30
933	7	3	NINGBO	4	32
934	7	4	NANSHA	4	36
935	7	5	SHEKOU	4	37
936	7	6	SINGAPORE	4	42
937	7	7	JEDDAH	4	53
938	7	8	AIN SUKHNA	4	57
939	7	9	AQABA	4	60
940	7	10	JEDDAH	4	65
941	7	11	PORT KLANG	4	79
942	7	12	NINGBO	4	86
943	7	13	TIANJIN XINGANG	4	91
944	7	1	TIANJIN XINGANG	5	35
945	7	2	QINGDAO	5	37
946	7	3	NINGBO	5	39
947	7	4	NANSHA	5	43
948	7	5	SHEKOU	5	44
949	7	6	SINGAPORE	5	49
950	7	7	JEDDAH	5	60
951	7	8	AIN SUKHNA	5	64
952	7	9	AQABA	5	67
953	7	10	JEDDAH	5	72
954	7	11	PORT KLANG	5	86
955	7	12	NINGBO	5	93
956	7	13	TIANJIN XINGANG	5	98
957	7	1	TIANJIN XINGANG	6	42
958	7	2	QINGDAO	6	44
959	7	3	NINGBO	6	46
960	7	4	NANSHA	6	50
961	7	5	SHEKOU	6	51
962	7	6	SINGAPORE	6	56
963	7	7	JEDDAH	6	67
964	7	8	AIN SUKHNA	6	71
965	7	9	AQABA	6	74
966	7	10	JEDDAH	6	79
967	7	11	PORT KLANG	6	93
968	7	12	NINGBO	6	100
969	7	13	TIANJIN XINGANG	6	105
970	7	1	TIANJIN XINGANG	7	49
971	7	2	QINGDAO	7	51
972	7	3	NINGBO	7	53
973	7	4	NANSHA	7	57
974	7	5	SHEKOU	7	58
975	7	6	SINGAPORE	7	63
976	7	7	JEDDAH	7	74
977	7	8	AIN SUKHNA	7	78
978	7	9	AQABA	7	81
979	7	10	JEDDAH	7	86
980	7	11	PORT KLANG	7	100
981	7	12	NINGBO	7	107
982	7	13	TIANJIN XINGANG	7	112
983	7	1	TIANJIN XINGANG	8	56
984	7	2	QINGDAO	8	58
985	7	3	NINGBO	8	60
986	7	4	NANSHA	8	64
987	7	5	SHEKOU	8	65
988	7	6	SINGAPORE	8	70
989	7	7	JEDDAH	8	81
990	7	8	AIN SUKHNA	8	85
991	7	9	AQABA	8	88
992	7	10	JEDDAH	8	93
993	7	11	PORT KLANG	8	107
994	7	12	NINGBO	8	114
995	7	13	TIANJIN XINGANG	8	119
996	7	1	TIANJIN XINGANG	9	63
997	7	2	QINGDAO	9	65
998	7	3	NINGBO	9	67
999	7	4	NANSHA	9	71
1000	7	5	SHEKOU	9	72
1001	7	6	SINGAPORE	9	77
1002	7	7	JEDDAH	9	88
1003	7	8	AIN SUKHNA	9	92
1004	7	9	AQABA	9	95
1005	7	10	JEDDAH	9	100
1006	7	11	PORT KLANG	9	114
1007	7	12	NINGBO	9	121
1008	7	13	TIANJIN XINGANG	9	126
1009	7	2	QINGDAO	10	72
1010	7	3	NINGBO	10	74
1011	7	4	NANSHA	10	78
1012	7	5	SHEKOU	10	79
1013	7	6	SINGAPORE	10	84
1014	7	7	JEDDAH	10	95
1015	7	8	AIN SUKHNA	10	99
1016	7	9	AQABA	10	102
1017	7	10	JEDDAH	10	107
1018	7	11	PORT KLANG	10	121
1019	7	12	NINGBO	10	128
1020	7	13	TIANJIN XINGANG	10	133
