ID	Route	Call	Port	Round_trip	Time
119	2	3	MANAUS	17	131
120	2	4	VILA DO CONDE	17	137
121	2	5	CARTAGENA(CO)	17	147
122	2	2	MANZANILLO(PA)	18	128
123	2	3	MANAUS	18	138
124	2	4	VILA DO CONDE	18	144
125	2	5	CARTAGENA(CO)	18	154
126	2	2	MANZANILLO(PA)	19	135
127	2	3	MANAUS	19	145
128	2	4	VILA DO CONDE	19	151
129	2	5	CARTAGENA(CO)	19	161
130	2	2	MANZANILLO(PA)	20	142
131	2	3	MANAUS	20	152
132	2	4	VILA DO CONDE	20	158
133	2	5	CARTAGENA(CO)	20	168
134	2	2	MANZANILLO(PA)	21	149
135	2	3	MANAUS	21	159
136	2	4	VILA DO CONDE	21	165
137	2	5	CARTAGENA(CO)	21	175
138	3	1	BUENOS AIRES	1	7
139	3	2	MONTEVIDEO	1	8
140	3	3	RIO GRANDE	1	11
141	3	4	NAVEGANTES	1	13
142	3	5	SANTOS	1	14
143	3	6	SUAPE	1	19
144	3	7	PECEM	1	22
145	3	8	SALVADOR	1	25
146	3	9	SANTOS	1	29
147	3	10	NAVEGANTES	1	30
148	3	11	BUENOS AIRES	1	35
149	3	1	BUENOS AIRES	2	14
150	3	2	MONTEVIDEO	2	15
151	3	3	RIO GRANDE	2	18
152	3	4	NAVEGANTES	2	20
153	3	5	SANTOS	2	21
154	3	6	SUAPE	2	26
155	3	7	PECEM	2	29
156	3	8	SALVADOR	2	32
157	3	9	SANTOS	2	36
158	3	10	NAVEGANTES	2	37
159	3	11	BUENOS AIRES	2	42
160	3	1	BUENOS AIRES	3	21
161	3	2	MONTEVIDEO	3	22
162	3	3	RIO GRANDE	3	25
163	3	4	NAVEGANTES	3	27
164	3	5	SANTOS	3	28
165	3	6	SUAPE	3	33
166	3	7	PECEM	3	36
167	3	8	SALVADOR	3	39
168	3	9	SANTOS	3	43
169	3	10	NAVEGANTES	3	44
170	3	11	BUENOS AIRES	3	49
171	3	1	BUENOS AIRES	4	28
172	3	2	MONTEVIDEO	4	29
173	3	3	RIO GRANDE	4	32
174	3	4	NAVEGANTES	4	34
175	3	5	SANTOS	4	35
176	3	6	SUAPE	4	40
177	3	7	PECEM	4	43
178	3	8	SALVADOR	4	46
179	3	9	SANTOS	4	50
180	3	10	NAVEGANTES	4	51
181	3	11	BUENOS AIRES	4	56
182	3	2	MONTEVIDEO	5	36
183	3	3	RIO GRANDE	5	39
184	3	4	NAVEGANTES	5	41
185	3	5	SANTOS	5	42
186	3	6	SUAPE	5	47
187	3	7	PECEM	5	50
188	3	8	SALVADOR	5	53
189	3	9	SANTOS	5	57
190	3	10	NAVEGANTES	5	58
191	3	11	BUENOS AIRES	5	63
192	3	2	MONTEVIDEO	6	43
193	3	3	RIO GRANDE	6	46
194	3	4	NAVEGANTES	6	48
195	3	5	SANTOS	6	49
196	3	6	SUAPE	6	54
197	3	7	PECEM	6	57
198	3	8	SALVADOR	6	60
199	3	9	SANTOS	6	64
200	3	10	NAVEGANTES	6	65
201	3	11	BUENOS AIRES	6	70
202	3	2	MONTEVIDEO	7	50
203	3	3	RIO GRANDE	7	53
204	3	4	NAVEGANTES	7	55
205	3	5	SANTOS	7	56
206	3	6	SUAPE	7	61
207	3	7	PECEM	7	64
208	3	8	SALVADOR	7	67
209	3	9	SANTOS	7	71
210	3	10	NAVEGANTES	7	72
211	3	11	BUENOS AIRES	7	77
212	3	2	MONTEVIDEO	8	57
213	3	3	RIO GRANDE	8	60
214	3	4	NAVEGANTES	8	62
215	3	5	SANTOS	8	63
216	3	6	SUAPE	8	68
217	3	7	PECEM	8	71
218	3	8	SALVADOR	8	74
219	3	9	SANTOS	8	78
220	3	10	NAVEGANTES	8	79
221	3	11	BUENOS AIRES	8	84
222	3	2	MONTEVIDEO	9	64
223	3	3	RIO GRANDE	9	67
224	3	4	NAVEGANTES	9	69
225	3	5	SANTOS	9	70
226	3	6	SUAPE	9	75
227	3	7	PECEM	9	78
228	3	8	SALVADOR	9	81
229	3	9	SANTOS	9	85
230	3	10	NAVEGANTES	9	86
231	3	11	BUENOS AIRES	9	91
232	3	2	MONTEVIDEO	10	71
233	3	3	RIO GRANDE	10	74
234	3	4	NAVEGANTES	10	76
235	3	5	SANTOS	10	77
236	3	6	SUAPE	10	82
237	3	7	PECEM	10	85
238	3	8	SALVADOR	10	88
239	3	9	SANTOS	10	92
240	3	10	NAVEGANTES	10	93
241	3	11	BUENOS AIRES	10	98
242	3	2	MONTEVIDEO	11	78
243	3	3	RIO GRANDE	11	81
244	3	4	NAVEGANTES	11	83
245	3	5	SANTOS	11	84
246	3	6	SUAPE	11	89
247	3	7	PECEM	11	92
248	3	8	SALVADOR	11	95
249	3	9	SANTOS	11	99
250	3	10	NAVEGANTES	11	100
251	3	11	BUENOS AIRES	11	105
252	3	2	MONTEVIDEO	12	85
253	3	3	RIO GRANDE	12	88
254	3	4	NAVEGANTES	12	90
255	3	5	SANTOS	12	91
256	3	6	SUAPE	12	96
257	3	7	PECEM	12	99
258	3	8	SALVADOR	12	102
259	3	9	SANTOS	12	106
260	3	10	NAVEGANTES	12	107
261	3	11	BUENOS AIRES	12	112
262	3	2	MONTEVIDEO	13	92
263	3	3	RIO GRANDE	13	95
264	3	4	NAVEGANTES	13	97
265	3	5	SANTOS	13	98
266	3	6	SUAPE	13	103
267	3	7	PECEM	13	106
268	3	8	SALVADOR	13	109
269	3	9	SANTOS	13	113
270	3	10	NAVEGANTES	13	114
271	3	11	BUENOS AIRES	13	119
272	3	2	MONTEVIDEO	14	99
273	3	3	RIO GRANDE	14	102
274	3	4	NAVEGANTES	14	104
275	3	5	SANTOS	14	105
276	3	6	SUAPE	14	110
277	3	7	PECEM	14	113
278	3	8	SALVADOR	14	116
279	3	9	SANTOS	14	120
280	3	10	NAVEGANTES	14	121
281	3	11	BUENOS AIRES	14	126
282	3	2	MONTEVIDEO	15	106
283	3	3	RIO GRANDE	15	109
284	3	4	NAVEGANTES	15	111
285	3	5	SANTOS	15	112
286	3	6	SUAPE	15	117
287	3	7	PECEM	15	120
288	3	8	SALVADOR	15	123
289	3	9	SANTOS	15	127
290	3	10	NAVEGANTES	15	128
291	3	11	BUENOS AIRES	15	133
292	3	2	MONTEVIDEO	16	113
293	3	3	RIO GRANDE	16	116
294	3	4	NAVEGANTES	16	118
295	3	5	SANTOS	16	119
296	3	6	SUAPE	16	124
297	3	7	PECEM	16	127
298	3	8	SALVADOR	16	130
299	3	9	SANTOS	16	134
300	3	10	NAVEGANTES	16	135
301	3	11	BUENOS AIRES	16	140
302	3	2	MONTEVIDEO	17	120
303	3	3	RIO GRANDE	17	123
304	3	4	NAVEGANTES	17	125
305	3	5	SANTOS	17	126
306	3	6	SUAPE	17	131
307	3	7	PECEM	17	134
308	3	8	SALVADOR	17	137
309	3	9	SANTOS	17	141
310	3	10	NAVEGANTES	17	142
311	3	11	BUENOS AIRES	17	147
312	3	2	MONTEVIDEO	18	127
313	3	3	RIO GRANDE	18	130
314	3	4	NAVEGANTES	18	132
315	3	5	SANTOS	18	133
316	3	6	SUAPE	18	138
317	3	7	PECEM	18	141
318	3	8	SALVADOR	18	144
319	3	9	SANTOS	18	148
320	3	10	NAVEGANTES	18	149
321	3	11	BUENOS AIRES	18	154
322	3	2	MONTEVIDEO	19	134
323	3	3	RIO GRANDE	19	137
324	3	4	NAVEGANTES	19	139
325	3	5	SANTOS	19	140
326	3	6	SUAPE	19	145
327	3	7	PECEM	19	148
328	3	8	SALVADOR	19	151
329	3	9	SANTOS	19	155
330	3	10	NAVEGANTES	19	156
331	3	11	BUENOS AIRES	19	161
332	3	2	MONTEVIDEO	20	141
333	3	3	RIO GRANDE	20	144
334	3	4	NAVEGANTES	20	146
335	3	5	SANTOS	20	147
336	3	6	SUAPE	20	152
337	3	7	PECEM	20	155
338	3	8	SALVADOR	20	158
339	3	9	SANTOS	20	162
340	3	10	NAVEGANTES	20	163
341	3	11	BUENOS AIRES	20	168
342	3	2	MONTEVIDEO	21	148
343	3	3	RIO GRANDE	21	151
344	3	4	NAVEGANTES	21	153
345	3	5	SANTOS	21	154
346	3	6	SUAPE	21	159
347	3	7	PECEM	21	162
348	3	8	SALVADOR	21	165
349	3	9	SANTOS	21	169
350	3	10	NAVEGANTES	21	170
351	3	11	BUENOS AIRES	21	175
352	4	1	CARTAGENA(CO)	1	7
353	4	2	BARRANQUILLA	1	8
354	4	3	MANZANILLO(PA)	1	10
355	4	4	TURBO	1	11
356	4	5	CARTAGENA(CO)	1	14
357	4	2	BARRANQUILLA	2	15
358	4	3	MANZANILLO(PA)	2	17
359	4	4	TURBO	2	18
360	4	5	CARTAGENA(CO)	2	21
361	4	2	BARRANQUILLA	3	22
362	4	3	MANZANILLO(PA)	3	24
363	4	4	TURBO	3	25
364	4	5	CARTAGENA(CO)	3	28
365	4	2	BARRANQUILLA	4	29
366	4	3	MANZANILLO(PA)	4	31
367	4	4	TURBO	4	32
368	4	5	CARTAGENA(CO)	4	35
369	4	2	BARRANQUILLA	5	36
370	4	3	MANZANILLO(PA)	5	38
371	4	4	TURBO	5	39
372	4	5	CARTAGENA(CO)	5	42
373	4	2	BARRANQUILLA	6	43
374	4	3	MANZANILLO(PA)	6	45
375	4	4	TURBO	6	46
376	4	5	CARTAGENA(CO)	6	49
377	4	2	BARRANQUILLA	7	50
378	4	3	MANZANILLO(PA)	7	52
379	4	4	TURBO	7	53
380	4	5	CARTAGENA(CO)	7	56
381	4	2	BARRANQUILLA	8	57
382	4	3	MANZANILLO(PA)	8	59
383	4	4	TURBO	8	60
384	4	5	CARTAGENA(CO)	8	63
385	4	2	BARRANQUILLA	9	64
386	4	3	MANZANILLO(PA)	9	66
387	4	4	TURBO	9	67
388	4	5	CARTAGENA(CO)	9	70
389	4	2	BARRANQUILLA	10	71
390	4	3	MANZANILLO(PA)	10	73
391	4	4	TURBO	10	74
392	4	5	CARTAGENA(CO)	10	77
393	4	2	BARRANQUILLA	11	78
394	4	3	MANZANILLO(PA)	11	80
395	4	4	TURBO	11	81
396	4	5	CARTAGENA(CO)	11	84
397	4	2	BARRANQUILLA	12	85
398	4	3	MANZANILLO(PA)	12	87
399	4	4	TURBO	12	88
400	4	5	CARTAGENA(CO)	12	91
401	4	2	BARRANQUILLA	13	92
402	4	3	MANZANILLO(PA)	13	94
403	4	4	TURBO	13	95
404	4	5	CARTAGENA(CO)	13	98
405	4	2	BARRANQUILLA	14	99
406	4	3	MANZANILLO(PA)	14	101
407	4	4	TURBO	14	102
408	4	5	CARTAGENA(CO)	14	105
409	4	2	BARRANQUILLA	15	106
410	4	3	MANZANILLO(PA)	15	108
411	4	4	TURBO	15	109
412	4	5	CARTAGENA(CO)	15	112
413	4	2	BARRANQUILLA	16	113
414	4	3	MANZANILLO(PA)	16	115
415	4	4	TURBO	16	116
416	4	5	CARTAGENA(CO)	16	119
417	4	2	BARRANQUILLA	17	120
418	4	3	MANZANILLO(PA)	17	122
419	4	4	TURBO	17	123
420	4	5	CARTAGENA(CO)	17	126
421	4	2	BARRANQUILLA	18	127
422	4	3	MANZANILLO(PA)	18	129
423	4	4	TURBO	18	130
424	4	5	CARTAGENA(CO)	18	133
425	4	2	BARRANQUILLA	19	134
426	4	3	MANZANILLO(PA)	19	136
427	4	4	TURBO	19	137
428	4	5	CARTAGENA(CO)	19	140
429	4	2	BARRANQUILLA	20	141
430	4	3	MANZANILLO(PA)	20	143
431	4	4	TURBO	20	144
432	4	5	CARTAGENA(CO)	20	147
433	4	2	BARRANQUILLA	21	148
434	4	3	MANZANILLO(PA)	21	150
435	4	4	TURBO	21	151
436	4	5	CARTAGENA(CO)	21	154
437	4	2	BARRANQUILLA	22	155
438	4	3	MANZANILLO(PA)	22	157
439	4	4	TURBO	22	158
440	4	5	CARTAGENA(CO)	22	161
441	4	2	BARRANQUILLA	23	162
442	4	3	MANZANILLO(PA)	23	164
443	4	4	TURBO	23	165
444	4	5	CARTAGENA(CO)	23	168
445	4	2	BARRANQUILLA	24	169
446	4	3	MANZANILLO(PA)	24	171
447	4	4	TURBO	24	172
448	4	5	CARTAGENA(CO)	24	175
