TransshipArc ID	Port	origin_node_ID	OriginTime	TransshipTime	Destination_node_ID	DestinationTime	FromRoute	ToRoute
599	CARTAGENA, CO	420	126	7	113	133	4	2
600	MANZANILLO, PA	422	129	6	126	135	4	2
601	MANZANILLO, PA	422	129	13	130	142	4	2
602	CARTAGENA, CO	424	133	0	113	133	4	2
603	CARTAGENA, CO	424	133	7	117	140	4	2
604	MANZANILLO, PA	426	136	6	130	142	4	2
605	MANZANILLO, PA	426	136	13	134	149	4	2
606	CARTAGENA, CO	428	140	0	117	140	4	2
607	CARTAGENA, CO	428	140	7	121	147	4	2
608	MANZANILLO, PA	430	143	6	134	149	4	2
609	CARTAGENA, CO	432	147	0	121	147	4	2
610	CARTAGENA, CO	432	147	7	125	154	4	2
611	CARTAGENA, CO	436	154	0	125	154	4	2
612	CARTAGENA, CO	436	154	7	129	161	4	2
613	CARTAGENA, CO	440	161	0	129	161	4	2
614	CARTAGENA, CO	440	161	7	133	168	4	2
615	CARTAGENA, CO	444	168	0	133	168	4	2
616	CARTAGENA, CO	444	168	7	137	175	4	2
617	CARTAGENA, CO	448	175	0	137	175	4	2
