ID	Route	Call	Port	Round_trip	Time
52	1	2	NEW YORK(NY)	9	64
53	1	3	KINGSTON	9	70
54	1	4	RIO HAINA	9	73
55	1	5	CAUCEDO	9	74
56	1	6	SAN JUAN	9	76
57	1	7	SAINT JOHN(NB)	9	82
58	1	2	NEW YORK(NY)	10	71
59	1	3	KINGSTON	10	77
60	1	4	RIO HAINA	10	80
61	1	5	CAUCEDO	10	81
62	1	6	SAN JUAN	10	83
63	1	7	SAINT JOHN(NB)	10	89
64	1	2	NEW YORK(NY)	11	78
65	1	3	KINGSTON	11	84
66	1	4	RIO HAINA	11	87
67	1	5	CAUCEDO	11	88
68	1	6	SAN JUAN	11	90
69	1	7	SAINT JOHN(NB)	11	96
70	1	2	NEW YORK(NY)	12	85
71	1	3	KINGSTON	12	91
72	1	4	RIO HAINA	12	94
73	1	5	CAUCEDO	12	95
74	1	6	SAN JUAN	12	97
75	1	7	SAINT JOHN(NB)	12	103
76	1	2	NEW YORK(NY)	13	92
77	1	3	KINGSTON	13	98
78	1	4	RIO HAINA	13	101
79	1	5	CAUCEDO	13	102
80	1	6	SAN JUAN	13	104
81	1	7	SAINT JOHN(NB)	13	110
82	1	2	NEW YORK(NY)	14	99
83	1	3	KINGSTON	14	105
84	1	4	RIO HAINA	14	108
85	1	5	CAUCEDO	14	109
86	1	6	SAN JUAN	14	111
87	1	7	SAINT JOHN(NB)	14	117
88	1	2	NEW YORK(NY)	15	106
89	1	3	KINGSTON	15	112
90	1	4	RIO HAINA	15	115
91	1	5	CAUCEDO	15	116
92	1	6	SAN JUAN	15	118
93	1	7	SAINT JOHN(NB)	15	124
94	1	2	NEW YORK(NY)	16	113
95	1	3	KINGSTON	16	119
96	1	4	RIO HAINA	16	122
97	1	5	CAUCEDO	16	123
98	1	6	SAN JUAN	16	125
99	1	7	SAINT JOHN(NB)	16	131
100	1	2	NEW YORK(NY)	17	120
101	1	3	KINGSTON	17	126
102	1	4	RIO HAINA	17	129
103	1	5	CAUCEDO	17	130
104	1	6	SAN JUAN	17	132
105	1	7	SAINT JOHN(NB)	17	138
106	1	2	NEW YORK(NY)	18	127
107	1	3	KINGSTON	18	133
108	1	4	RIO HAINA	18	136
109	1	5	CAUCEDO	18	137
110	1	6	SAN JUAN	18	139
111	1	7	SAINT JOHN(NB)	18	145
112	1	2	NEW YORK(NY)	19	134
113	1	3	KINGSTON	19	140
114	1	4	RIO HAINA	19	143
115	1	5	CAUCEDO	19	144
116	1	6	SAN JUAN	19	146
117	1	7	SAINT JOHN(NB)	19	152
118	1	2	NEW YORK(NY)	20	141
119	1	3	KINGSTON	20	147
120	1	4	RIO HAINA	20	150
121	1	5	CAUCEDO	20	151
122	1	6	SAN JUAN	20	153
123	1	7	SAINT JOHN(NB)	20	159
124	1	2	NEW YORK(NY)	21	148
125	1	3	KINGSTON	21	154
126	1	4	RIO HAINA	21	157
127	1	5	CAUCEDO	21	158
128	1	6	SAN JUAN	21	160
129	1	7	SAINT JOHN(NB)	21	166
130	1	2	NEW YORK(NY)	22	155
131	1	3	KINGSTON	22	161
132	1	4	RIO HAINA	22	164
133	1	5	CAUCEDO	22	165
134	1	6	SAN JUAN	22	167
135	1	7	SAINT JOHN(NB)	22	173
136	1	2	NEW YORK(NY)	23	162
137	1	3	KINGSTON	23	168
138	1	4	RIO HAINA	23	171
139	1	5	CAUCEDO	23	172
140	1	6	SAN JUAN	23	174
141	2	1	LAFITO(OU)	1	5
142	2	2	CAP HAITIEN	1	7
143	2	3	PORT EVERGLADES(FL)	1	10
144	2	4	KINGSTON	1	13
145	2	5	POINT LISAS	1	18
146	2	6	PORT OF SPAIN	1	19
147	2	7	KINGSTON	1	24
148	2	8	LAFITO(OU)	1	26
149	2	1	LAFITO(OU)	2	12
150	2	2	CAP HAITIEN	2	14
151	2	3	PORT EVERGLADES(FL)	2	17
152	2	4	KINGSTON	2	20
153	2	5	POINT LISAS	2	25
154	2	6	PORT OF SPAIN	2	26
155	2	7	KINGSTON	2	31
156	2	8	LAFITO(OU)	2	33
157	2	1	LAFITO(OU)	3	19
158	2	2	CAP HAITIEN	3	21
159	2	3	PORT EVERGLADES(FL)	3	24
160	2	4	KINGSTON	3	27
161	2	5	POINT LISAS	3	32
162	2	6	PORT OF SPAIN	3	33
163	2	7	KINGSTON	3	38
164	2	8	LAFITO(OU)	3	40
165	2	2	CAP HAITIEN	4	28
166	2	3	PORT EVERGLADES(FL)	4	31
167	2	4	KINGSTON	4	34
168	2	5	POINT LISAS	4	39
169	2	6	PORT OF SPAIN	4	40
170	2	7	KINGSTON	4	45
171	2	8	LAFITO(OU)	4	47
172	2	2	CAP HAITIEN	5	35
173	2	3	PORT EVERGLADES(FL)	5	38
174	2	4	KINGSTON	5	41
175	2	5	POINT LISAS	5	46
176	2	6	PORT OF SPAIN	5	47
177	2	7	KINGSTON	5	52
178	2	8	LAFITO(OU)	5	54
179	2	2	CAP HAITIEN	6	42
180	2	3	PORT EVERGLADES(FL)	6	45
181	2	4	KINGSTON	6	48
182	2	5	POINT LISAS	6	53
183	2	6	PORT OF SPAIN	6	54
184	2	7	KINGSTON	6	59
185	2	8	LAFITO(OU)	6	61
186	2	2	CAP HAITIEN	7	49
187	2	3	PORT EVERGLADES(FL)	7	52
188	2	4	KINGSTON	7	55
189	2	5	POINT LISAS	7	60
190	2	6	PORT OF SPAIN	7	61
191	2	7	KINGSTON	7	66
192	2	8	LAFITO(OU)	7	68
193	2	2	CAP HAITIEN	8	56
194	2	3	PORT EVERGLADES(FL)	8	59
195	2	4	KINGSTON	8	62
196	2	5	POINT LISAS	8	67
197	2	6	PORT OF SPAIN	8	68
198	2	7	KINGSTON	8	73
199	2	8	LAFITO(OU)	8	75
200	2	2	CAP HAITIEN	9	63
201	2	3	PORT EVERGLADES(FL)	9	66
202	2	4	KINGSTON	9	69
203	2	5	POINT LISAS	9	74
204	2	6	PORT OF SPAIN	9	75
205	2	7	KINGSTON	9	80
206	2	8	LAFITO(OU)	9	82
207	2	2	CAP HAITIEN	10	70
208	2	3	PORT EVERGLADES(FL)	10	73
209	2	4	KINGSTON	10	76
210	2	5	POINT LISAS	10	81
211	2	6	PORT OF SPAIN	10	82
212	2	7	KINGSTON	10	87
213	2	8	LAFITO(OU)	10	89
214	2	2	CAP HAITIEN	11	77
215	2	3	PORT EVERGLADES(FL)	11	80
216	2	4	KINGSTON	11	83
217	2	5	POINT LISAS	11	88
218	2	6	PORT OF SPAIN	11	89
219	2	7	KINGSTON	11	94
220	2	8	LAFITO(OU)	11	96
221	2	2	CAP HAITIEN	12	84
222	2	3	PORT EVERGLADES(FL)	12	87
223	2	4	KINGSTON	12	90
224	2	5	POINT LISAS	12	95
225	2	6	PORT OF SPAIN	12	96
226	2	7	KINGSTON	12	101
227	2	8	LAFITO(OU)	12	103
228	2	2	CAP HAITIEN	13	91
229	2	3	PORT EVERGLADES(FL)	13	94
230	2	4	KINGSTON	13	97
231	2	5	POINT LISAS	13	102
232	2	6	PORT OF SPAIN	13	103
233	2	7	KINGSTON	13	108
234	2	8	LAFITO(OU)	13	110
235	2	2	CAP HAITIEN	14	98
236	2	3	PORT EVERGLADES(FL)	14	101
237	2	4	KINGSTON	14	104
238	2	5	POINT LISAS	14	109
239	2	6	PORT OF SPAIN	14	110
240	2	7	KINGSTON	14	115
241	2	8	LAFITO(OU)	14	117
242	2	2	CAP HAITIEN	15	105
243	2	3	PORT EVERGLADES(FL)	15	108
244	2	4	KINGSTON	15	111
245	2	5	POINT LISAS	15	116
246	2	6	PORT OF SPAIN	15	117
247	2	7	KINGSTON	15	122
248	2	8	LAFITO(OU)	15	124
249	2	2	CAP HAITIEN	16	112
250	2	3	PORT EVERGLADES(FL)	16	115
251	2	4	KINGSTON	16	118
252	2	5	POINT LISAS	16	123
253	2	6	PORT OF SPAIN	16	124
254	2	7	KINGSTON	16	129
255	2	8	LAFITO(OU)	16	131
256	2	2	CAP HAITIEN	17	119
257	2	3	PORT EVERGLADES(FL)	17	122
258	2	4	KINGSTON	17	125
259	2	5	POINT LISAS	17	130
260	2	6	PORT OF SPAIN	17	131
261	2	7	KINGSTON	17	136
262	2	8	LAFITO(OU)	17	138
263	2	2	CAP HAITIEN	18	126
264	2	3	PORT EVERGLADES(FL)	18	129
265	2	4	KINGSTON	18	132
266	2	5	POINT LISAS	18	137
267	2	6	PORT OF SPAIN	18	138
268	2	7	KINGSTON	18	143
269	2	8	LAFITO(OU)	18	145
270	2	2	CAP HAITIEN	19	133
271	2	3	PORT EVERGLADES(FL)	19	136
272	2	4	KINGSTON	19	139
273	2	5	POINT LISAS	19	144
274	2	6	PORT OF SPAIN	19	145
275	2	7	KINGSTON	19	150
276	2	8	LAFITO(OU)	19	152
277	2	2	CAP HAITIEN	20	140
278	2	3	PORT EVERGLADES(FL)	20	143
279	2	4	KINGSTON	20	146
280	2	5	POINT LISAS	20	151
281	2	6	PORT OF SPAIN	20	152
282	2	7	KINGSTON	20	157
283	2	8	LAFITO(OU)	20	159
284	2	2	CAP HAITIEN	21	147
285	2	3	PORT EVERGLADES(FL)	21	150
286	2	4	KINGSTON	21	153
287	2	5	POINT LISAS	21	158
288	2	6	PORT OF SPAIN	21	159
289	2	7	KINGSTON	21	164
290	2	8	LAFITO(OU)	21	166
291	2	2	CAP HAITIEN	22	154
292	2	3	PORT EVERGLADES(FL)	22	157
293	2	4	KINGSTON	22	160
294	2	5	POINT LISAS	22	165
295	2	6	PORT OF SPAIN	22	166
296	2	7	KINGSTON	22	171
297	2	8	LAFITO(OU)	22	173
298	2	2	CAP HAITIEN	23	161
299	2	3	PORT EVERGLADES(FL)	23	164
300	2	4	KINGSTON	23	167
301	2	5	POINT LISAS	23	172
302	2	6	PORT OF SPAIN	23	173
303	2	7	KINGSTON	23	178
304	3	1	KINGSTON	1	5
305	3	2	NASSAU	1	8
306	3	3	SAVANNAH(GA)	1	11
307	3	4	KINGSTON	1	16
308	3	5	PHILIPSBURG	1	19
309	3	6	BRIDGETOWN	1	22
310	3	7	CASTRIES	1	23
311	3	8	KINGSTON	1	26
312	3	1	KINGSTON	2	12
313	3	2	NASSAU	2	15
314	3	3	SAVANNAH(GA)	2	18
315	3	4	KINGSTON	2	23
316	3	5	PHILIPSBURG	2	26
317	3	6	BRIDGETOWN	2	29
318	3	7	CASTRIES	2	30
319	3	8	KINGSTON	2	33
320	3	1	KINGSTON	3	19
321	3	2	NASSAU	3	22
322	3	3	SAVANNAH(GA)	3	25
323	3	4	KINGSTON	3	30
324	3	5	PHILIPSBURG	3	33
325	3	6	BRIDGETOWN	3	36
326	3	7	CASTRIES	3	37
327	3	8	KINGSTON	3	40
328	3	2	NASSAU	4	29
329	3	3	SAVANNAH(GA)	4	32
330	3	4	KINGSTON	4	37
331	3	5	PHILIPSBURG	4	40
332	3	6	BRIDGETOWN	4	43
333	3	7	CASTRIES	4	44
334	3	8	KINGSTON	4	47
335	3	2	NASSAU	5	36
336	3	3	SAVANNAH(GA)	5	39
337	3	4	KINGSTON	5	44
338	3	5	PHILIPSBURG	5	47
339	3	6	BRIDGETOWN	5	50
340	3	7	CASTRIES	5	51
341	3	8	KINGSTON	5	54
342	3	2	NASSAU	6	43
343	3	3	SAVANNAH(GA)	6	46
344	3	4	KINGSTON	6	51
345	3	5	PHILIPSBURG	6	54
346	3	6	BRIDGETOWN	6	57
347	3	7	CASTRIES	6	58
348	3	8	KINGSTON	6	61
349	3	2	NASSAU	7	50
350	3	3	SAVANNAH(GA)	7	53
351	3	4	KINGSTON	7	58
352	3	5	PHILIPSBURG	7	61
353	3	6	BRIDGETOWN	7	64
354	3	7	CASTRIES	7	65
355	3	8	KINGSTON	7	68
356	3	2	NASSAU	8	57
357	3	3	SAVANNAH(GA)	8	60
358	3	4	KINGSTON	8	65
359	3	5	PHILIPSBURG	8	68
360	3	6	BRIDGETOWN	8	71
361	3	7	CASTRIES	8	72
362	3	8	KINGSTON	8	75
363	3	2	NASSAU	9	64
364	3	3	SAVANNAH(GA)	9	67
365	3	4	KINGSTON	9	72
366	3	5	PHILIPSBURG	9	75
367	3	6	BRIDGETOWN	9	78
368	3	7	CASTRIES	9	79
369	3	8	KINGSTON	9	82
370	3	2	NASSAU	10	71
371	3	3	SAVANNAH(GA)	10	74
372	3	4	KINGSTON	10	79
373	3	5	PHILIPSBURG	10	82
374	3	6	BRIDGETOWN	10	85
375	3	7	CASTRIES	10	86
376	3	8	KINGSTON	10	89
377	3	2	NASSAU	11	78
378	3	3	SAVANNAH(GA)	11	81
379	3	4	KINGSTON	11	86
380	3	5	PHILIPSBURG	11	89
381	3	6	BRIDGETOWN	11	92
382	3	7	CASTRIES	11	93
383	3	8	KINGSTON	11	96
384	3	2	NASSAU	12	85
385	3	3	SAVANNAH(GA)	12	88
386	3	4	KINGSTON	12	93
387	3	5	PHILIPSBURG	12	96
388	3	6	BRIDGETOWN	12	99
389	3	7	CASTRIES	12	100
390	3	8	KINGSTON	12	103
391	3	2	NASSAU	13	92
392	3	3	SAVANNAH(GA)	13	95
393	3	4	KINGSTON	13	100
394	3	5	PHILIPSBURG	13	103
395	3	6	BRIDGETOWN	13	106
396	3	7	CASTRIES	13	107
397	3	8	KINGSTON	13	110
398	3	2	NASSAU	14	99
399	3	3	SAVANNAH(GA)	14	102
400	3	4	KINGSTON	14	107
401	3	5	PHILIPSBURG	14	110
402	3	6	BRIDGETOWN	14	113
403	3	7	CASTRIES	14	114
404	3	8	KINGSTON	14	117
405	3	2	NASSAU	15	106
406	3	3	SAVANNAH(GA)	15	109
407	3	4	KINGSTON	15	114
408	3	5	PHILIPSBURG	15	117
409	3	6	BRIDGETOWN	15	120
410	3	7	CASTRIES	15	121
411	3	8	KINGSTON	15	124
412	3	2	NASSAU	16	113
413	3	3	SAVANNAH(GA)	16	116
414	3	4	KINGSTON	16	121
415	3	5	PHILIPSBURG	16	124
416	3	6	BRIDGETOWN	16	127
417	3	7	CASTRIES	16	128
418	3	8	KINGSTON	16	131
419	3	2	NASSAU	17	120
420	3	3	SAVANNAH(GA)	17	123
421	3	4	KINGSTON	17	128
422	3	5	PHILIPSBURG	17	131
423	3	6	BRIDGETOWN	17	134
424	3	7	CASTRIES	17	135
425	3	8	KINGSTON	17	138
426	3	2	NASSAU	18	127
427	3	3	SAVANNAH(GA)	18	130
428	3	4	KINGSTON	18	135
429	3	5	PHILIPSBURG	18	138
430	3	6	BRIDGETOWN	18	141
431	3	7	CASTRIES	18	142
432	3	8	KINGSTON	18	145
433	3	2	NASSAU	19	134
434	3	3	SAVANNAH(GA)	19	137
435	3	4	KINGSTON	19	142
436	3	5	PHILIPSBURG	19	145
437	3	6	BRIDGETOWN	19	148
438	3	7	CASTRIES	19	149
439	3	8	KINGSTON	19	152
440	3	2	NASSAU	20	141
441	3	3	SAVANNAH(GA)	20	144
442	3	4	KINGSTON	20	149
443	3	5	PHILIPSBURG	20	152
444	3	6	BRIDGETOWN	20	155
445	3	7	CASTRIES	20	156
446	3	8	KINGSTON	20	159
447	3	2	NASSAU	21	148
448	3	3	SAVANNAH(GA)	21	151
449	3	4	KINGSTON	21	156
450	3	5	PHILIPSBURG	21	159
451	3	6	BRIDGETOWN	21	162
452	3	7	CASTRIES	21	163
453	3	8	KINGSTON	21	166
454	3	2	NASSAU	22	155
455	3	3	SAVANNAH(GA)	22	158
456	3	4	KINGSTON	22	163
457	3	5	PHILIPSBURG	22	166
458	3	6	BRIDGETOWN	22	169
459	3	7	CASTRIES	22	170
460	3	8	KINGSTON	22	173
461	3	2	NASSAU	23	162
462	3	3	SAVANNAH(GA)	23	165
463	3	4	KINGSTON	23	170
464	3	5	PHILIPSBURG	23	173
465	3	6	BRIDGETOWN	23	176
466	3	7	CASTRIES	23	177
467	4	1	PORT EVERGLADES(FL)	1	5
468	4	2	PHILADELPHIA(PA)	1	8
469	4	3	NEW YORK(NY)	1	11
470	4	4	CARTAGENA(CO)	1	18
471	4	5	BUENAVENTURA	1	22
472	4	6	GUAYAQUIL	1	24
473	4	7	CALLAO	1	28
474	4	8	SAN ANTONIO	1	33
475	4	9	GUAYAQUIL	1	39
476	4	10	CARTAGENA(CO)	1	44
477	4	11	PORT EVERGLADES(FL)	1	54
478	4	1	PORT EVERGLADES(FL)	2	12
479	4	2	PHILADELPHIA(PA)	2	15
480	4	3	NEW YORK(NY)	2	18
481	4	4	CARTAGENA(CO)	2	25
482	4	5	BUENAVENTURA	2	29
483	4	6	GUAYAQUIL	2	31
484	4	7	CALLAO	2	35
485	4	8	SAN ANTONIO	2	40
486	4	9	GUAYAQUIL	2	46
487	4	10	CARTAGENA(CO)	2	51
488	4	11	PORT EVERGLADES(FL)	2	61
489	4	1	PORT EVERGLADES(FL)	3	19
490	4	2	PHILADELPHIA(PA)	3	22
491	4	3	NEW YORK(NY)	3	25
492	4	4	CARTAGENA(CO)	3	32
493	4	5	BUENAVENTURA	3	36
494	4	6	GUAYAQUIL	3	38
495	4	7	CALLAO	3	42
496	4	8	SAN ANTONIO	3	47
497	4	9	GUAYAQUIL	3	53
498	4	10	CARTAGENA(CO)	3	58
499	4	11	PORT EVERGLADES(FL)	3	68
500	4	1	PORT EVERGLADES(FL)	4	26
501	4	2	PHILADELPHIA(PA)	4	29
502	4	3	NEW YORK(NY)	4	32
503	4	4	CARTAGENA(CO)	4	39
504	4	5	BUENAVENTURA	4	43
505	4	6	GUAYAQUIL	4	45
506	4	7	CALLAO	4	49
507	4	8	SAN ANTONIO	4	54
508	4	9	GUAYAQUIL	4	60
509	4	10	CARTAGENA(CO)	4	65
510	4	11	PORT EVERGLADES(FL)	4	75
511	4	1	PORT EVERGLADES(FL)	5	33
512	4	2	PHILADELPHIA(PA)	5	36
513	4	3	NEW YORK(NY)	5	39
514	4	4	CARTAGENA(CO)	5	46
515	4	5	BUENAVENTURA	5	50
516	4	6	GUAYAQUIL	5	52
517	4	7	CALLAO	5	56
518	4	8	SAN ANTONIO	5	61
519	4	9	GUAYAQUIL	5	67
520	4	10	CARTAGENA(CO)	5	72
521	4	11	PORT EVERGLADES(FL)	5	82
522	4	1	PORT EVERGLADES(FL)	6	40
523	4	2	PHILADELPHIA(PA)	6	43
524	4	3	NEW YORK(NY)	6	46
525	4	4	CARTAGENA(CO)	6	53
526	4	5	BUENAVENTURA	6	57
527	4	6	GUAYAQUIL	6	59
528	4	7	CALLAO	6	63
529	4	8	SAN ANTONIO	6	68
530	4	9	GUAYAQUIL	6	74
531	4	10	CARTAGENA(CO)	6	79
532	4	11	PORT EVERGLADES(FL)	6	89
533	4	1	PORT EVERGLADES(FL)	7	47
534	4	2	PHILADELPHIA(PA)	7	50
535	4	3	NEW YORK(NY)	7	53
536	4	4	CARTAGENA(CO)	7	60
537	4	5	BUENAVENTURA	7	64
538	4	6	GUAYAQUIL	7	66
539	4	7	CALLAO	7	70
540	4	8	SAN ANTONIO	7	75
541	4	9	GUAYAQUIL	7	81
542	4	10	CARTAGENA(CO)	7	86
543	4	11	PORT EVERGLADES(FL)	7	96
544	4	2	PHILADELPHIA(PA)	8	57
545	4	3	NEW YORK(NY)	8	60
546	4	4	CARTAGENA(CO)	8	67
547	4	5	BUENAVENTURA	8	71
548	4	6	GUAYAQUIL	8	73
549	4	7	CALLAO	8	77
550	4	8	SAN ANTONIO	8	82
551	4	9	GUAYAQUIL	8	88
552	4	10	CARTAGENA(CO)	8	93
553	4	11	PORT EVERGLADES(FL)	8	103
554	4	2	PHILADELPHIA(PA)	9	64
555	4	3	NEW YORK(NY)	9	67
556	4	4	CARTAGENA(CO)	9	74
557	4	5	BUENAVENTURA	9	78
558	4	6	GUAYAQUIL	9	80
559	4	7	CALLAO	9	84
560	4	8	SAN ANTONIO	9	89
561	4	9	GUAYAQUIL	9	95
562	4	10	CARTAGENA(CO)	9	100
563	4	11	PORT EVERGLADES(FL)	9	110
564	4	2	PHILADELPHIA(PA)	10	71
565	4	3	NEW YORK(NY)	10	74
566	4	4	CARTAGENA(CO)	10	81
567	4	5	BUENAVENTURA	10	85
568	4	6	GUAYAQUIL	10	87
569	4	7	CALLAO	10	91
570	4	8	SAN ANTONIO	10	96
571	4	9	GUAYAQUIL	10	102
572	4	10	CARTAGENA(CO)	10	107
573	4	11	PORT EVERGLADES(FL)	10	117
574	4	2	PHILADELPHIA(PA)	11	78
575	4	3	NEW YORK(NY)	11	81
576	4	4	CARTAGENA(CO)	11	88
577	4	5	BUENAVENTURA	11	92
578	4	6	GUAYAQUIL	11	94
579	4	7	CALLAO	11	98
580	4	8	SAN ANTONIO	11	103
581	4	9	GUAYAQUIL	11	109
582	4	10	CARTAGENA(CO)	11	114
583	4	11	PORT EVERGLADES(FL)	11	124
584	4	2	PHILADELPHIA(PA)	12	85
585	4	3	NEW YORK(NY)	12	88
586	4	4	CARTAGENA(CO)	12	95
587	4	5	BUENAVENTURA	12	99
588	4	6	GUAYAQUIL	12	101
589	4	7	CALLAO	12	105
590	4	8	SAN ANTONIO	12	110
591	4	9	GUAYAQUIL	12	116
592	4	10	CARTAGENA(CO)	12	121
593	4	11	PORT EVERGLADES(FL)	12	131
594	4	2	PHILADELPHIA(PA)	13	92
595	4	3	NEW YORK(NY)	13	95
596	4	4	CARTAGENA(CO)	13	102
597	4	5	BUENAVENTURA	13	106
598	4	6	GUAYAQUIL	13	108
599	4	7	CALLAO	13	112
600	4	8	SAN ANTONIO	13	117
601	4	9	GUAYAQUIL	13	123
602	4	10	CARTAGENA(CO)	13	128
603	4	11	PORT EVERGLADES(FL)	13	138
604	4	2	PHILADELPHIA(PA)	14	99
605	4	3	NEW YORK(NY)	14	102
606	4	4	CARTAGENA(CO)	14	109
607	4	5	BUENAVENTURA	14	113
608	4	6	GUAYAQUIL	14	115
609	4	7	CALLAO	14	119
610	4	8	SAN ANTONIO	14	124
611	4	9	GUAYAQUIL	14	130
612	4	10	CARTAGENA(CO)	14	135
613	4	11	PORT EVERGLADES(FL)	14	145
614	4	2	PHILADELPHIA(PA)	15	106
615	4	3	NEW YORK(NY)	15	109
616	4	4	CARTAGENA(CO)	15	116
617	4	5	BUENAVENTURA	15	120
618	4	6	GUAYAQUIL	15	122
619	4	7	CALLAO	15	126
620	4	8	SAN ANTONIO	15	131
621	4	9	GUAYAQUIL	15	137
622	4	10	CARTAGENA(CO)	15	142
623	4	11	PORT EVERGLADES(FL)	15	152
624	4	2	PHILADELPHIA(PA)	16	113
625	4	3	NEW YORK(NY)	16	116
626	4	4	CARTAGENA(CO)	16	123
627	4	5	BUENAVENTURA	16	127
628	4	6	GUAYAQUIL	16	129
629	4	7	CALLAO	16	133
630	4	8	SAN ANTONIO	16	138
631	4	9	GUAYAQUIL	16	144
632	4	10	CARTAGENA(CO)	16	149
633	4	11	PORT EVERGLADES(FL)	16	159
634	4	2	PHILADELPHIA(PA)	17	120
635	4	3	NEW YORK(NY)	17	123
636	4	4	CARTAGENA(CO)	17	130
637	4	5	BUENAVENTURA	17	134
638	4	6	GUAYAQUIL	17	136
639	4	7	CALLAO	17	140
640	4	8	SAN ANTONIO	17	145
641	4	9	GUAYAQUIL	17	151
642	4	10	CARTAGENA(CO)	17	156
643	4	11	PORT EVERGLADES(FL)	17	166
644	4	2	PHILADELPHIA(PA)	18	127
645	4	3	NEW YORK(NY)	18	130
646	4	4	CARTAGENA(CO)	18	137
647	4	5	BUENAVENTURA	18	141
648	4	6	GUAYAQUIL	18	143
649	4	7	CALLAO	18	147
650	4	8	SAN ANTONIO	18	152
651	4	9	GUAYAQUIL	18	158
652	4	10	CARTAGENA(CO)	18	163
653	4	11	PORT EVERGLADES(FL)	18	173
654	4	2	PHILADELPHIA(PA)	19	134
655	4	3	NEW YORK(NY)	19	137
656	4	4	CARTAGENA(CO)	19	144
657	4	5	BUENAVENTURA	19	148
658	4	6	GUAYAQUIL	19	150
659	4	7	CALLAO	19	154
660	4	8	SAN ANTONIO	19	159
661	4	9	GUAYAQUIL	19	165
662	4	10	CARTAGENA(CO)	19	170
663	5	1	BALBOA	1	5
664	5	2	PUERTO CALDERA	1	8
665	5	3	PUERTO QUETZAL	1	10
666	5	4	LAZARO CARDENAS	1	12
667	5	5	LOS ANGELES,CA	1	19
668	5	6	MANZANILLO(MX)	1	29
669	5	7	LAZARO CARDENAS	1	30
670	5	8	PUERTO QUETZAL	1	34
671	5	9	CORINTO	1	35
672	5	10	BALBOA	1	40
673	5	1	BALBOA	2	12
674	5	2	PUERTO CALDERA	2	15
675	5	3	PUERTO QUETZAL	2	17
676	5	4	LAZARO CARDENAS	2	19
677	5	5	LOS ANGELES,CA	2	26
678	5	6	MANZANILLO(MX)	2	36
679	5	7	LAZARO CARDENAS	2	37
680	5	8	PUERTO QUETZAL	2	41
681	5	9	CORINTO	2	42
682	5	10	BALBOA	2	47
683	5	1	BALBOA	3	19
684	5	2	PUERTO CALDERA	3	22
685	5	3	PUERTO QUETZAL	3	24
686	5	4	LAZARO CARDENAS	3	26
687	5	5	LOS ANGELES,CA	3	33
688	5	6	MANZANILLO(MX)	3	43
689	5	7	LAZARO CARDENAS	3	44
690	5	8	PUERTO QUETZAL	3	48
691	5	9	CORINTO	3	49
692	5	10	BALBOA	3	54
693	5	1	BALBOA	4	26
694	5	2	PUERTO CALDERA	4	29
695	5	3	PUERTO QUETZAL	4	31
696	5	4	LAZARO CARDENAS	4	33
697	5	5	LOS ANGELES,CA	4	40
698	5	6	MANZANILLO(MX)	4	50
699	5	7	LAZARO CARDENAS	4	51
700	5	8	PUERTO QUETZAL	4	55
701	5	9	CORINTO	4	56
702	5	10	BALBOA	4	61
703	5	1	BALBOA	5	33
704	5	2	PUERTO CALDERA	5	36
705	5	3	PUERTO QUETZAL	5	38
706	5	4	LAZARO CARDENAS	5	40
707	5	5	LOS ANGELES,CA	5	47
