ID	Route	Call	Port	Round_trip	Time
67	1	13	MELBOURNE	4	78
68	1	14	TAURANGA	4	85
69	1	15	MANZANILLO(PA)	4	103
70	1	16	SAVANNAH(GA)	4	107
71	1	17	PHILADELPHIA(PA)	4	110
72	1	18	ZEEBRUGGE	4	119
73	1	1	ZEEBRUGGE	5	35
74	1	2	ROTTERDAM	5	36
75	1	3	LONDON GATEWAY PORT(ESS)	5	38
76	1	4	DUNKERQUE	5	39
77	1	5	LE HAVRE	5	40
78	1	6	NEW YORK(NY)	5	50
79	1	7	SAVANNAH(GA)	5	52
80	1	8	KINGSTON	5	56
81	1	9	PAPEETE	5	71
82	1	10	NOUMEA	5	78
83	1	11	BRISBANE	5	80
84	1	12	SYDNEY	5	83
85	1	13	MELBOURNE	5	85
86	1	14	TAURANGA	5	92
87	1	15	MANZANILLO(PA)	5	110
88	1	16	SAVANNAH(GA)	5	114
89	1	17	PHILADELPHIA(PA)	5	117
90	1	18	ZEEBRUGGE	5	126
91	1	1	ZEEBRUGGE	6	42
92	1	2	ROTTERDAM	6	43
93	1	3	LONDON GATEWAY PORT(ESS)	6	45
94	1	4	DUNKERQUE	6	46
95	1	5	LE HAVRE	6	47
96	1	6	NEW YORK(NY)	6	57
97	1	7	SAVANNAH(GA)	6	59
98	1	8	KINGSTON	6	63
99	1	9	PAPEETE	6	78
100	1	10	NOUMEA	6	85
101	1	11	BRISBANE	6	87
102	1	12	SYDNEY	6	90
103	1	13	MELBOURNE	6	92
104	1	14	TAURANGA	6	99
105	1	15	MANZANILLO(PA)	6	117
106	1	16	SAVANNAH(GA)	6	121
107	1	17	PHILADELPHIA(PA)	6	124
108	1	18	ZEEBRUGGE	6	133
109	1	1	ZEEBRUGGE	7	49
110	1	2	ROTTERDAM	7	50
111	1	3	LONDON GATEWAY PORT(ESS)	7	52
112	1	4	DUNKERQUE	7	53
113	1	5	LE HAVRE	7	54
114	1	6	NEW YORK(NY)	7	64
115	1	7	SAVANNAH(GA)	7	66
116	1	8	KINGSTON	7	70
117	1	9	PAPEETE	7	85
118	1	10	NOUMEA	7	92
119	1	11	BRISBANE	7	94
120	1	12	SYDNEY	7	97
121	1	13	MELBOURNE	7	99
122	1	14	TAURANGA	7	106
123	1	15	MANZANILLO(PA)	7	124
124	1	16	SAVANNAH(GA)	7	128
125	1	17	PHILADELPHIA(PA)	7	131
126	1	18	ZEEBRUGGE	7	140
127	1	1	ZEEBRUGGE	8	56
128	1	2	ROTTERDAM	8	57
129	1	3	LONDON GATEWAY PORT(ESS)	8	59
130	1	4	DUNKERQUE	8	60
131	1	5	LE HAVRE	8	61
132	1	6	NEW YORK(NY)	8	71
133	1	7	SAVANNAH(GA)	8	73
134	1	8	KINGSTON	8	77
135	1	9	PAPEETE	8	92
136	1	10	NOUMEA	8	99
137	1	11	BRISBANE	8	101
138	1	12	SYDNEY	8	104
139	1	13	MELBOURNE	8	106
140	1	14	TAURANGA	8	113
141	1	15	MANZANILLO(PA)	8	131
142	1	16	SAVANNAH(GA)	8	135
143	1	17	PHILADELPHIA(PA)	8	138
144	1	18	ZEEBRUGGE	8	147
145	1	1	ZEEBRUGGE	9	63
146	1	2	ROTTERDAM	9	64
147	1	3	LONDON GATEWAY PORT(ESS)	9	66
148	1	4	DUNKERQUE	9	67
149	1	5	LE HAVRE	9	68
150	1	6	NEW YORK(NY)	9	78
151	1	7	SAVANNAH(GA)	9	80
152	1	8	KINGSTON	9	84
153	1	9	PAPEETE	9	99
154	1	10	NOUMEA	9	106
155	1	11	BRISBANE	9	108
156	1	12	SYDNEY	9	111
157	1	13	MELBOURNE	9	113
158	1	14	TAURANGA	9	120
159	1	15	MANZANILLO(PA)	9	138
160	1	16	SAVANNAH(GA)	9	142
161	1	17	PHILADELPHIA(PA)	9	145
162	1	18	ZEEBRUGGE	9	154
163	1	1	ZEEBRUGGE	10	70
164	1	2	ROTTERDAM	10	71
165	1	3	LONDON GATEWAY PORT(ESS)	10	73
