ID	Route	Call	Port	Round_trip	Time
64	1	3	JEDDAH	9	68
65	1	4	MOMBASA	9	79
66	1	5	LONGONI	9	84
67	1	6	MOMBASA	9	89
68	1	7	JEDDAH	9	100
69	1	8	AIN SUKHNA	9	105
70	1	2	AQABA	10	72
71	1	3	JEDDAH	10	75
72	1	4	MOMBASA	10	86
73	1	5	LONGONI	10	91
74	1	6	MOMBASA	10	96
75	1	7	JEDDAH	10	107
76	1	8	AIN SUKHNA	10	112
77	1	2	AQABA	11	79
78	1	3	JEDDAH	11	82
79	1	4	MOMBASA	11	93
80	1	5	LONGONI	11	98
81	1	6	MOMBASA	11	103
82	1	7	JEDDAH	11	114
83	1	8	AIN SUKHNA	11	119
84	1	2	AQABA	12	86
85	1	3	JEDDAH	12	89
86	1	4	MOMBASA	12	100
87	1	5	LONGONI	12	105
88	1	6	MOMBASA	12	110
89	1	7	JEDDAH	12	121
90	1	8	AIN SUKHNA	12	126
91	1	2	AQABA	13	93
92	1	3	JEDDAH	13	96
93	1	4	MOMBASA	13	107
94	1	5	LONGONI	13	112
95	1	6	MOMBASA	13	117
96	1	7	JEDDAH	13	128
97	1	8	AIN SUKHNA	13	133
98	1	2	AQABA	14	100
99	1	3	JEDDAH	14	103
100	1	4	MOMBASA	14	114
101	1	5	LONGONI	14	119
102	1	6	MOMBASA	14	124
103	1	7	JEDDAH	14	135
104	1	8	AIN SUKHNA	14	140
105	1	2	AQABA	15	107
106	1	3	JEDDAH	15	110
107	1	4	MOMBASA	15	121
108	1	5	LONGONI	15	126
109	1	6	MOMBASA	15	131
110	1	7	JEDDAH	15	142
111	1	8	AIN SUKHNA	15	147
112	1	2	AQABA	16	114
113	1	3	JEDDAH	16	117
114	1	4	MOMBASA	16	128
115	1	5	LONGONI	16	133
116	1	6	MOMBASA	16	138
117	1	7	JEDDAH	16	149
118	1	8	AIN SUKHNA	16	154
119	1	2	AQABA	17	121
120	1	3	JEDDAH	17	124
121	1	4	MOMBASA	17	135
122	1	5	LONGONI	17	140
123	1	6	MOMBASA	17	145
124	1	7	JEDDAH	17	156
125	1	8	AIN SUKHNA	17	161
126	1	2	AQABA	18	128
127	1	3	JEDDAH	18	131
128	1	4	MOMBASA	18	142
129	1	5	LONGONI	18	147
130	1	6	MOMBASA	18	152
131	1	7	JEDDAH	18	163
132	1	8	AIN SUKHNA	18	168
133	1	2	AQABA	19	135
134	1	3	JEDDAH	19	138
135	1	4	MOMBASA	19	149
136	1	5	LONGONI	19	154
137	1	6	MOMBASA	19	159
138	1	7	JEDDAH	19	170
139	1	8	AIN SUKHNA	19	175
140	2	1	JEBEL ALI	1	7
141	2	2	MUNDRA	1	13
142	2	3	NHAVA SHEVA	1	16
143	2	4	DURBAN	1	27
144	2	5	PORT ELIZABETH	1	35
145	2	6	POINTE DES GALETS	1	45
146	2	7	JEBEL ALI	1	56
147	2	1	JEBEL ALI	2	14
148	2	2	MUNDRA	2	20
149	2	3	NHAVA SHEVA	2	23
150	2	4	DURBAN	2	34
151	2	5	PORT ELIZABETH	2	42
152	2	6	POINTE DES GALETS	2	52
153	2	7	JEBEL ALI	2	63
154	2	1	JEBEL ALI	3	21
155	2	2	MUNDRA	3	27
156	2	3	NHAVA SHEVA	3	30
157	2	4	DURBAN	3	41
158	2	5	PORT ELIZABETH	3	49
159	2	6	POINTE DES GALETS	3	59
160	2	7	JEBEL ALI	3	70
161	2	1	JEBEL ALI	4	28
162	2	2	MUNDRA	4	34
163	2	3	NHAVA SHEVA	4	37
164	2	4	DURBAN	4	48
165	2	5	PORT ELIZABETH	4	56
166	2	6	POINTE DES GALETS	4	66
167	2	7	JEBEL ALI	4	77
168	2	1	JEBEL ALI	5	35
169	2	2	MUNDRA	5	41
170	2	3	NHAVA SHEVA	5	44
171	2	4	DURBAN	5	55
172	2	5	PORT ELIZABETH	5	63
173	2	6	POINTE DES GALETS	5	73
174	2	7	JEBEL ALI	5	84
175	2	1	JEBEL ALI	6	42
176	2	2	MUNDRA	6	48
177	2	3	NHAVA SHEVA	6	51
178	2	4	DURBAN	6	62
179	2	5	PORT ELIZABETH	6	70
180	2	6	POINTE DES GALETS	6	80
181	2	7	JEBEL ALI	6	91
182	2	1	JEBEL ALI	7	49
183	2	2	MUNDRA	7	55
184	2	3	NHAVA SHEVA	7	58
185	2	4	DURBAN	7	69
186	2	5	PORT ELIZABETH	7	77
187	2	6	POINTE DES GALETS	7	87
188	2	7	JEBEL ALI	7	98
189	2	2	MUNDRA	8	62
190	2	3	NHAVA SHEVA	8	65
191	2	4	DURBAN	8	76
192	2	5	PORT ELIZABETH	8	84
193	2	6	POINTE DES GALETS	8	94
194	2	7	JEBEL ALI	8	105
195	2	2	MUNDRA	9	69
196	2	3	NHAVA SHEVA	9	72
197	2	4	DURBAN	9	83
198	2	5	PORT ELIZABETH	9	91
199	2	6	POINTE DES GALETS	9	101
200	2	7	JEBEL ALI	9	112
201	2	2	MUNDRA	10	76
202	2	3	NHAVA SHEVA	10	79
203	2	4	DURBAN	10	90
204	2	5	PORT ELIZABETH	10	98
205	2	6	POINTE DES GALETS	10	108
206	2	7	JEBEL ALI	10	119
207	2	2	MUNDRA	11	83
208	2	3	NHAVA SHEVA	11	86
209	2	4	DURBAN	11	97
210	2	5	PORT ELIZABETH	11	105
211	2	6	POINTE DES GALETS	11	115
212	2	7	JEBEL ALI	11	126
213	2	2	MUNDRA	12	90
214	2	3	NHAVA SHEVA	12	93
215	2	4	DURBAN	12	104
216	2	5	PORT ELIZABETH	12	112
217	2	6	POINTE DES GALETS	12	122
218	2	7	JEBEL ALI	12	133
219	2	2	MUNDRA	13	97
220	2	3	NHAVA SHEVA	13	100
221	2	4	DURBAN	13	111
222	2	5	PORT ELIZABETH	13	119
223	2	6	POINTE DES GALETS	13	129
224	2	7	JEBEL ALI	13	140
225	2	2	MUNDRA	14	104
226	2	3	NHAVA SHEVA	14	107
227	2	4	DURBAN	14	118
228	2	5	PORT ELIZABETH	14	126
229	2	6	POINTE DES GALETS	14	136
230	2	7	JEBEL ALI	14	147
231	2	2	MUNDRA	15	111
232	2	3	NHAVA SHEVA	15	114
233	2	4	DURBAN	15	125
234	2	5	PORT ELIZABETH	15	133
235	2	6	POINTE DES GALETS	15	143
236	2	7	JEBEL ALI	15	154
237	2	2	MUNDRA	16	118
238	2	3	NHAVA SHEVA	16	121
239	2	4	DURBAN	16	132
240	2	5	PORT ELIZABETH	16	140
241	2	6	POINTE DES GALETS	16	150
242	2	7	JEBEL ALI	16	161
243	2	2	MUNDRA	17	125
244	2	3	NHAVA SHEVA	17	128
245	2	4	DURBAN	17	139
246	2	5	PORT ELIZABETH	17	147
247	2	6	POINTE DES GALETS	17	157
248	2	7	JEBEL ALI	17	168
249	2	2	MUNDRA	18	132
250	2	3	NHAVA SHEVA	18	135
251	2	4	DURBAN	18	146
252	2	5	PORT ELIZABETH	18	154
253	2	6	POINTE DES GALETS	18	164
254	2	7	JEBEL ALI	18	175
255	3	1	COLOMBO	1	7
256	3	2	JEBEL ALI	1	13
257	3	3	MOGADISHU	1	20
258	3	4	MTWARA	1	25
259	3	5	BEIRA	1	28
260	3	6	NACALA	1	31
261	3	7	PORT VICTORIA	1	41
262	3	8	COLOMBO	1	49
263	3	1	COLOMBO	2	14
264	3	2	JEBEL ALI	2	20
265	3	3	MOGADISHU	2	27
266	3	4	MTWARA	2	32
267	3	5	BEIRA	2	35
268	3	6	NACALA	2	38
269	3	7	PORT VICTORIA	2	48
270	3	8	COLOMBO	2	56
271	3	1	COLOMBO	3	21
272	3	2	JEBEL ALI	3	27
273	3	3	MOGADISHU	3	34
274	3	4	MTWARA	3	39
275	3	5	BEIRA	3	42
276	3	6	NACALA	3	45
277	3	7	PORT VICTORIA	3	55
278	3	8	COLOMBO	3	63
279	3	1	COLOMBO	4	28
280	3	2	JEBEL ALI	4	34
281	3	3	MOGADISHU	4	41
282	3	4	MTWARA	4	46
283	3	5	BEIRA	4	49
284	3	6	NACALA	4	52
285	3	7	PORT VICTORIA	4	62
286	3	8	COLOMBO	4	70
287	3	1	COLOMBO	5	35
288	3	2	JEBEL ALI	5	41
289	3	3	MOGADISHU	5	48
290	3	4	MTWARA	5	53
291	3	5	BEIRA	5	56
292	3	6	NACALA	5	59
293	3	7	PORT VICTORIA	5	69
294	3	8	COLOMBO	5	77
295	3	1	COLOMBO	6	42
296	3	2	JEBEL ALI	6	48
297	3	3	MOGADISHU	6	55
298	3	4	MTWARA	6	60
299	3	5	BEIRA	6	63
300	3	6	NACALA	6	66
301	3	7	PORT VICTORIA	6	76
302	3	8	COLOMBO	6	84
303	3	2	JEBEL ALI	7	55
304	3	3	MOGADISHU	7	62
305	3	4	MTWARA	7	67
306	3	5	BEIRA	7	70
307	3	6	NACALA	7	73
308	3	7	PORT VICTORIA	7	83
309	3	8	COLOMBO	7	91
310	3	2	JEBEL ALI	8	62
311	3	3	MOGADISHU	8	69
312	3	4	MTWARA	8	74
313	3	5	BEIRA	8	77
314	3	6	NACALA	8	80
315	3	7	PORT VICTORIA	8	90
316	3	8	COLOMBO	8	98
317	3	2	JEBEL ALI	9	69
318	3	3	MOGADISHU	9	76
319	3	4	MTWARA	9	81
320	3	5	BEIRA	9	84
321	3	6	NACALA	9	87
322	3	7	PORT VICTORIA	9	97
323	3	8	COLOMBO	9	105
324	3	2	JEBEL ALI	10	76
325	3	3	MOGADISHU	10	83
326	3	4	MTWARA	10	88
327	3	5	BEIRA	10	91
328	3	6	NACALA	10	94
329	3	7	PORT VICTORIA	10	104
330	3	8	COLOMBO	10	112
331	3	2	JEBEL ALI	11	83
332	3	3	MOGADISHU	11	90
333	3	4	MTWARA	11	95
334	3	5	BEIRA	11	98
335	3	6	NACALA	11	101
336	3	7	PORT VICTORIA	11	111
337	3	8	COLOMBO	11	119
338	3	2	JEBEL ALI	12	90
339	3	3	MOGADISHU	12	97
340	3	4	MTWARA	12	102
341	3	5	BEIRA	12	105
342	3	6	NACALA	12	108
343	3	7	PORT VICTORIA	12	118
344	3	8	COLOMBO	12	126
345	3	2	JEBEL ALI	13	97
346	3	3	MOGADISHU	13	104
347	3	4	MTWARA	13	109
348	3	5	BEIRA	13	112
349	3	6	NACALA	13	115
350	3	7	PORT VICTORIA	13	125
351	3	8	COLOMBO	13	133
352	3	2	JEBEL ALI	14	104
353	3	3	MOGADISHU	14	111
354	3	4	MTWARA	14	116
355	3	5	BEIRA	14	119
356	3	6	NACALA	14	122
357	3	7	PORT VICTORIA	14	132
358	3	8	COLOMBO	14	140
359	3	2	JEBEL ALI	15	111
