ID	Route	Call	Port	Round_trip	Time
271	2	7	ALGECIRAS	14	98
272	2	8	GHAZAOUET	14	101
273	2	9	TANGER MED	14	105
274	2	2	ALGECIRAS	15	98
275	2	3	VIGO	15	101
276	2	4	LEIXOES	15	102
277	2	5	SETUBAL	15	103
278	2	6	TANGER MED	15	104
279	2	7	ALGECIRAS	15	105
280	2	8	GHAZAOUET	15	108
281	2	9	TANGER MED	15	112
282	2	2	ALGECIRAS	16	105
283	2	3	VIGO	16	108
284	2	4	LEIXOES	16	109
285	2	5	SETUBAL	16	110
286	2	6	TANGER MED	16	111
287	2	7	ALGECIRAS	16	112
288	2	8	GHAZAOUET	16	115
289	2	9	TANGER MED	16	119
290	2	2	ALGECIRAS	17	112
291	2	3	VIGO	17	115
292	2	4	LEIXOES	17	116
293	2	5	SETUBAL	17	117
294	2	6	TANGER MED	17	118
295	2	7	ALGECIRAS	17	119
296	2	8	GHAZAOUET	17	122
297	2	9	TANGER MED	17	126
298	2	2	ALGECIRAS	18	119
299	2	3	VIGO	18	122
300	2	4	LEIXOES	18	123
301	2	5	SETUBAL	18	124
302	2	6	TANGER MED	18	125
303	2	7	ALGECIRAS	18	126
304	2	8	GHAZAOUET	18	129
305	2	9	TANGER MED	18	133
306	2	2	ALGECIRAS	19	126
307	2	3	VIGO	19	129
308	2	4	LEIXOES	19	130
309	2	5	SETUBAL	19	131
310	2	6	TANGER MED	19	132
311	2	7	ALGECIRAS	19	133
312	2	8	GHAZAOUET	19	136
313	2	9	TANGER MED	19	140
314	2	2	ALGECIRAS	20	133
315	2	3	VIGO	20	136
316	2	4	LEIXOES	20	137
317	2	5	SETUBAL	20	138
318	2	6	TANGER MED	20	139
319	2	7	ALGECIRAS	20	140
320	2	8	GHAZAOUET	20	143
321	2	9	TANGER MED	20	147
322	2	2	ALGECIRAS	21	140
323	2	3	VIGO	21	143
324	2	4	LEIXOES	21	144
325	2	5	SETUBAL	21	145
326	2	6	TANGER MED	21	146
327	2	7	ALGECIRAS	21	147
328	2	8	GHAZAOUET	21	150
329	2	9	TANGER MED	21	154
330	2	2	ALGECIRAS	22	147
331	2	3	VIGO	22	150
332	2	4	LEIXOES	22	151
333	2	5	SETUBAL	22	152
334	2	6	TANGER MED	22	153
335	2	7	ALGECIRAS	22	154
336	2	8	GHAZAOUET	22	157
337	2	9	TANGER MED	22	161
338	2	2	ALGECIRAS	23	154
339	2	3	VIGO	23	157
340	2	4	LEIXOES	23	158
341	2	5	SETUBAL	23	159
342	2	6	TANGER MED	23	160
343	2	7	ALGECIRAS	23	161
344	2	8	GHAZAOUET	23	164
345	2	9	TANGER MED	23	168
346	2	2	ALGECIRAS	24	161
347	2	3	VIGO	24	164
348	2	4	LEIXOES	24	165
349	2	5	SETUBAL	24	166
350	2	6	TANGER MED	24	167
351	2	7	ALGECIRAS	24	168
352	2	8	GHAZAOUET	24	171
353	2	9	TANGER MED	24	175
