ID	Route	Call	Port	Round_trip	Time
7529	69	3	ROTTERDAM	19	136
7530	69	2	DUBLIN	20	141
7531	69	3	ROTTERDAM	20	143
7532	69	2	DUBLIN	21	148
7533	69	3	ROTTERDAM	21	150
7534	69	2	DUBLIN	22	155
7535	69	3	ROTTERDAM	22	157
7536	69	2	DUBLIN	23	162
7537	69	3	ROTTERDAM	23	164
7538	69	2	DUBLIN	24	169
7539	69	3	ROTTERDAM	24	171
7540	69	2	DUBLIN	25	176
7541	69	3	ROTTERDAM	25	178
7542	70	1	ROTTERDAM	1	3
7543	70	2	STAVANGER	1	7
7544	70	3	HAUGESUND	1	7
7545	70	4	BERGEN	1	8
7546	70	5	FLORO	1	8
7547	70	6	ALESUND	1	9
7548	70	7	MALOY	1	9
7549	70	8	ROTTERDAM	1	17
7550	70	1	ROTTERDAM	2	10
7551	70	2	STAVANGER	2	14
7552	70	3	HAUGESUND	2	14
7553	70	4	BERGEN	2	15
7554	70	5	FLORO	2	15
7555	70	6	ALESUND	2	16
7556	70	7	MALOY	2	16
7557	70	8	ROTTERDAM	2	24
7558	70	2	STAVANGER	3	21
7559	70	3	HAUGESUND	3	21
7560	70	4	BERGEN	3	22
7561	70	5	FLORO	3	22
7562	70	6	ALESUND	3	23
7563	70	7	MALOY	3	23
7564	70	8	ROTTERDAM	3	31
7565	70	2	STAVANGER	4	28
7566	70	3	HAUGESUND	4	28
7567	70	4	BERGEN	4	29
7568	70	5	FLORO	4	29
7569	70	6	ALESUND	4	30
7570	70	7	MALOY	4	30
7571	70	8	ROTTERDAM	4	38
7572	70	2	STAVANGER	5	35
7573	70	3	HAUGESUND	5	35
7574	70	4	BERGEN	5	36
7575	70	5	FLORO	5	36
7576	70	6	ALESUND	5	37
7577	70	7	MALOY	5	37
7578	70	8	ROTTERDAM	5	45
7579	70	2	STAVANGER	6	42
7580	70	3	HAUGESUND	6	42
7581	70	4	BERGEN	6	43
7582	70	5	FLORO	6	43
7583	70	6	ALESUND	6	44
7584	70	7	MALOY	6	44
7585	70	8	ROTTERDAM	6	52
7586	70	2	STAVANGER	7	49
7587	70	3	HAUGESUND	7	49
7588	70	4	BERGEN	7	50
7589	70	5	FLORO	7	50
7590	70	6	ALESUND	7	51
7591	70	7	MALOY	7	51
7592	70	8	ROTTERDAM	7	59
7593	70	2	STAVANGER	8	56
7594	70	3	HAUGESUND	8	56
7595	70	4	BERGEN	8	57
7596	70	5	FLORO	8	57
7597	70	6	ALESUND	8	58
7598	70	7	MALOY	8	58
7599	70	8	ROTTERDAM	8	66
7600	70	2	STAVANGER	9	63
7601	70	3	HAUGESUND	9	63
7602	70	4	BERGEN	9	64
7603	70	5	FLORO	9	64
7604	70	6	ALESUND	9	65
7605	70	7	MALOY	9	65
7606	70	8	ROTTERDAM	9	73
7607	70	2	STAVANGER	10	70
7608	70	3	HAUGESUND	10	70
7609	70	4	BERGEN	10	71
7610	70	5	FLORO	10	71
7611	70	6	ALESUND	10	72
7612	70	7	MALOY	10	72
7613	70	8	ROTTERDAM	10	80
7614	70	2	STAVANGER	11	77
7615	70	3	HAUGESUND	11	77
7616	70	4	BERGEN	11	78
7617	70	5	FLORO	11	78
7618	70	6	ALESUND	11	79
7619	70	7	MALOY	11	79
7620	70	8	ROTTERDAM	11	87
7621	70	2	STAVANGER	12	84
7622	70	3	HAUGESUND	12	84
7623	70	4	BERGEN	12	85
7624	70	5	FLORO	12	85
7625	70	6	ALESUND	12	86
7626	70	7	MALOY	12	86
7627	70	8	ROTTERDAM	12	94
7628	70	2	STAVANGER	13	91
7629	70	3	HAUGESUND	13	91
7630	70	4	BERGEN	13	92
7631	70	5	FLORO	13	92
7632	70	6	ALESUND	13	93
7633	70	7	MALOY	13	93
7634	70	8	ROTTERDAM	13	101
7635	70	2	STAVANGER	14	98
7636	70	3	HAUGESUND	14	98
7637	70	4	BERGEN	14	99
7638	70	5	FLORO	14	99
7639	70	6	ALESUND	14	100
7640	70	7	MALOY	14	100
7641	70	8	ROTTERDAM	14	108
7642	70	2	STAVANGER	15	105
7643	70	3	HAUGESUND	15	105
7644	70	4	BERGEN	15	106
7645	70	5	FLORO	15	106
7646	70	6	ALESUND	15	107
7647	70	7	MALOY	15	107
7648	70	8	ROTTERDAM	15	115
7649	70	2	STAVANGER	16	112
7650	70	3	HAUGESUND	16	112
7651	70	4	BERGEN	16	113
7652	70	5	FLORO	16	113
7653	70	6	ALESUND	16	114
7654	70	7	MALOY	16	114
7655	70	8	ROTTERDAM	16	122
7656	70	2	STAVANGER	17	119
7657	70	3	HAUGESUND	17	119
7658	70	4	BERGEN	17	120
7659	70	5	FLORO	17	120
7660	70	6	ALESUND	17	121
7661	70	7	MALOY	17	121
7662	70	8	ROTTERDAM	17	129
7663	70	2	STAVANGER	18	126
7664	70	3	HAUGESUND	18	126
7665	70	4	BERGEN	18	127
7666	70	5	FLORO	18	127
7667	70	6	ALESUND	18	128
7668	70	7	MALOY	18	128
7669	70	8	ROTTERDAM	18	136
7670	70	2	STAVANGER	19	133
7671	70	3	HAUGESUND	19	133
7672	70	4	BERGEN	19	134
7673	70	5	FLORO	19	134
7674	70	6	ALESUND	19	135
7675	70	7	MALOY	19	135
7676	70	8	ROTTERDAM	19	143
7677	70	2	STAVANGER	20	140
7678	70	3	HAUGESUND	20	140
7679	70	4	BERGEN	20	141
7680	70	5	FLORO	20	141
7681	70	6	ALESUND	20	142
7682	70	7	MALOY	20	142
7683	70	8	ROTTERDAM	20	150
7684	70	2	STAVANGER	21	147
7685	70	3	HAUGESUND	21	147
7686	70	4	BERGEN	21	148
7687	70	5	FLORO	21	148
7688	70	6	ALESUND	21	149
7689	70	7	MALOY	21	149
7690	70	8	ROTTERDAM	21	157
7691	70	2	STAVANGER	22	154
7692	70	3	HAUGESUND	22	154
7693	70	4	BERGEN	22	155
7694	70	5	FLORO	22	155
7695	70	6	ALESUND	22	156
7696	70	7	MALOY	22	156
7697	70	8	ROTTERDAM	22	164
7698	70	2	STAVANGER	23	161
7699	70	3	HAUGESUND	23	161
7700	70	4	BERGEN	23	162
7701	70	5	FLORO	23	162
7702	70	6	ALESUND	23	163
7703	70	7	MALOY	23	163
7704	70	8	ROTTERDAM	23	171
7705	70	2	STAVANGER	24	168
7706	70	3	HAUGESUND	24	168
7707	70	4	BERGEN	24	169
7708	70	5	FLORO	24	169
7709	70	6	ALESUND	24	170
7710	70	7	MALOY	24	170
7711	70	8	ROTTERDAM	24	178
7712	71	1	ROTTERDAM	1	3
7713	71	2	GOTHENBURG	1	8
7714	71	3	ROTTERDAM	1	10
7715	71	2	GOTHENBURG	2	15
7716	71	3	ROTTERDAM	2	17
7717	71	2	GOTHENBURG	3	22
7718	71	3	ROTTERDAM	3	24
7719	71	2	GOTHENBURG	4	29
7720	71	3	ROTTERDAM	4	31
7721	71	2	GOTHENBURG	5	36
7722	71	3	ROTTERDAM	5	38
7723	71	2	GOTHENBURG	6	43
7724	71	3	ROTTERDAM	6	45
7725	71	2	GOTHENBURG	7	50
7726	71	3	ROTTERDAM	7	52
7727	71	2	GOTHENBURG	8	57
7728	71	3	ROTTERDAM	8	59
7729	71	2	GOTHENBURG	9	64
7730	71	3	ROTTERDAM	9	66
7731	71	2	GOTHENBURG	10	71
