TravelArc_ID	Route	origin_node_ID	origin_Call	origin_Port	Round_Trip	OriginTime	TravelTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
219	1	221	10	CARTAGENA, CO	13	113	2	222	11	KINGSTON	115
220	1	222	11	KINGSTON	13	115	5	223	12	BUENAVENTURA	120
221	1	223	12	BUENAVENTURA	13	120	2	224	13	PAITA	122
222	1	224	13	PAITA	13	122	1	225	14	POSORJA	123
223	1	225	14	POSORJA	13	123	1	226	15	GUAYAQUIL	124
224	1	226	15	GUAYAQUIL	13	124	6	227	16	MOIN, L	130
225	1	227	16	MOIN, L	13	130	2	228	17	CARTAGENA, CO	132
226	1	228	17	CARTAGENA, CO	13	132	10	229	18	ALGECIRAS	142
227	1	230	2	LIVORNO	14	99	1	231	3	GENOA	100
228	1	231	3	GENOA	14	100	2	232	4	MARSEILLE	102
229	1	232	4	MARSEILLE	14	102	2	233	5	BARCELONA	104
230	1	233	5	BARCELONA	14	104	1	234	6	VALENCIA	105
231	1	234	6	VALENCIA	14	105	10	235	7	POINTE A PITRE	115
232	1	235	7	POINTE A PITRE	14	115	1	236	8	FORT DE FRANCE	116
233	1	236	8	FORT DE FRANCE	14	116	2	237	9	CAUCEDO	118
234	1	237	9	CAUCEDO	14	118	2	238	10	CARTAGENA, CO	120
235	1	238	10	CARTAGENA, CO	14	120	2	239	11	KINGSTON	122
236	1	239	11	KINGSTON	14	122	5	240	12	BUENAVENTURA	127
237	1	240	12	BUENAVENTURA	14	127	2	241	13	PAITA	129
238	1	241	13	PAITA	14	129	1	242	14	POSORJA	130
239	1	242	14	POSORJA	14	130	1	243	15	GUAYAQUIL	131
240	1	243	15	GUAYAQUIL	14	131	6	244	16	MOIN, L	137
241	1	244	16	MOIN, L	14	137	2	245	17	CARTAGENA, CO	139
242	1	245	17	CARTAGENA, CO	14	139	10	246	18	ALGECIRAS	149
243	1	247	2	LIVORNO	15	106	1	248	3	GENOA	107
244	1	248	3	GENOA	15	107	2	249	4	MARSEILLE	109
245	1	249	4	MARSEILLE	15	109	2	250	5	BARCELONA	111
246	1	250	5	BARCELONA	15	111	1	251	6	VALENCIA	112
247	1	251	6	VALENCIA	15	112	10	252	7	POINTE A PITRE	122
248	1	252	7	POINTE A PITRE	15	122	1	253	8	FORT DE FRANCE	123
249	1	253	8	FORT DE FRANCE	15	123	2	254	9	CAUCEDO	125
250	1	254	9	CAUCEDO	15	125	2	255	10	CARTAGENA, CO	127
251	1	255	10	CARTAGENA, CO	15	127	2	256	11	KINGSTON	129
252	1	256	11	KINGSTON	15	129	5	257	12	BUENAVENTURA	134
253	1	257	12	BUENAVENTURA	15	134	2	258	13	PAITA	136
254	1	258	13	PAITA	15	136	1	259	14	POSORJA	137
255	1	259	14	POSORJA	15	137	1	260	15	GUAYAQUIL	138
256	1	260	15	GUAYAQUIL	15	138	6	261	16	MOIN, L	144
257	1	261	16	MOIN, L	15	144	2	262	17	CARTAGENA, CO	146
258	1	262	17	CARTAGENA, CO	15	146	10	263	18	ALGECIRAS	156
259	1	264	2	LIVORNO	16	113	1	265	3	GENOA	114
260	1	265	3	GENOA	16	114	2	266	4	MARSEILLE	116
261	1	266	4	MARSEILLE	16	116	2	267	5	BARCELONA	118
262	1	267	5	BARCELONA	16	118	1	268	6	VALENCIA	119
263	1	268	6	VALENCIA	16	119	10	269	7	POINTE A PITRE	129
264	1	269	7	POINTE A PITRE	16	129	1	270	8	FORT DE FRANCE	130
265	1	270	8	FORT DE FRANCE	16	130	2	271	9	CAUCEDO	132
266	1	271	9	CAUCEDO	16	132	2	272	10	CARTAGENA, CO	134
267	1	272	10	CARTAGENA, CO	16	134	2	273	11	KINGSTON	136
268	1	273	11	KINGSTON	16	136	5	274	12	BUENAVENTURA	141
269	1	274	12	BUENAVENTURA	16	141	2	275	13	PAITA	143
270	1	275	13	PAITA	16	143	1	276	14	POSORJA	144
271	1	276	14	POSORJA	16	144	1	277	15	GUAYAQUIL	145
272	1	277	15	GUAYAQUIL	16	145	6	278	16	MOIN, L	151
273	1	278	16	MOIN, L	16	151	2	279	17	CARTAGENA, CO	153
274	1	279	17	CARTAGENA, CO	16	153	10	280	18	ALGECIRAS	163
275	1	281	2	LIVORNO	17	120	1	282	3	GENOA	121
276	1	282	3	GENOA	17	121	2	283	4	MARSEILLE	123
277	1	283	4	MARSEILLE	17	123	2	284	5	BARCELONA	125
278	1	284	5	BARCELONA	17	125	1	285	6	VALENCIA	126
279	1	285	6	VALENCIA	17	126	10	286	7	POINTE A PITRE	136
280	1	286	7	POINTE A PITRE	17	136	1	287	8	FORT DE FRANCE	137
281	1	287	8	FORT DE FRANCE	17	137	2	288	9	CAUCEDO	139
282	1	288	9	CAUCEDO	17	139	2	289	10	CARTAGENA, CO	141
283	1	289	10	CARTAGENA, CO	17	141	2	290	11	KINGSTON	143
284	1	290	11	KINGSTON	17	143	5	291	12	BUENAVENTURA	148
285	1	291	12	BUENAVENTURA	17	148	2	292	13	PAITA	150
286	1	292	13	PAITA	17	150	1	293	14	POSORJA	151
287	1	293	14	POSORJA	17	151	1	294	15	GUAYAQUIL	152
288	1	294	15	GUAYAQUIL	17	152	6	295	16	MOIN, L	158
289	1	295	16	MOIN, L	17	158	2	296	17	CARTAGENA, CO	160
290	1	296	17	CARTAGENA, CO	17	160	10	297	18	ALGECIRAS	170
