TravelArc_ID	Route	origin_node_ID	origin_Call	origin_Port	Round_Trip	OriginTime	TravelTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
251	2	257	12	HONG KONG	4	61	5	258	13	SHANGHAI	66
252	2	258	13	SHANGHAI	4	66	1	321	2	NINGBO	67
253	2	259	1	SHANGHAI	5	31	1	260	2	NINGBO	32
254	2	260	2	NINGBO	5	32	3	261	3	SHEKOU	35
255	2	261	3	SHEKOU	5	35	1	262	4	NANSHA	36
256	2	262	4	NANSHA	5	36	4	263	5	SINGAPORE	40
257	2	263	5	SINGAPORE	5	40	2	264	6	PORT KLANG	42
258	2	264	6	PORT KLANG	5	42	6	265	7	NHAVA SHEVA	48
259	2	265	7	NHAVA SHEVA	5	48	2	266	8	PIPAVAV	50
260	2	266	8	PIPAVAV	5	50	2	267	9	KARACHI	52
261	2	267	9	KARACHI	5	52	5	268	10	COLOMBO	57
262	2	268	10	COLOMBO	5	57	5	269	11	SINGAPORE	62
263	2	269	11	SINGAPORE	5	62	6	270	12	HONG KONG	68
264	2	270	12	HONG KONG	5	68	5	271	13	SHANGHAI	73
265	2	271	13	SHANGHAI	5	73	1	333	2	NINGBO	74
266	2	272	1	SHANGHAI	6	38	1	273	2	NINGBO	39
267	2	273	2	NINGBO	6	39	3	274	3	SHEKOU	42
268	2	274	3	SHEKOU	6	42	1	275	4	NANSHA	43
269	2	275	4	NANSHA	6	43	4	276	5	SINGAPORE	47
270	2	276	5	SINGAPORE	6	47	2	277	6	PORT KLANG	49
271	2	277	6	PORT KLANG	6	49	6	278	7	NHAVA SHEVA	55
272	2	278	7	NHAVA SHEVA	6	55	2	279	8	PIPAVAV	57
273	2	279	8	PIPAVAV	6	57	2	280	9	KARACHI	59
274	2	280	9	KARACHI	6	59	5	281	10	COLOMBO	64
275	2	281	10	COLOMBO	6	64	5	282	11	SINGAPORE	69
276	2	282	11	SINGAPORE	6	69	6	283	12	HONG KONG	75
277	2	283	12	HONG KONG	6	75	5	284	13	SHANGHAI	80
278	2	284	13	SHANGHAI	6	80	1	345	2	NINGBO	81
279	2	285	2	NINGBO	7	46	3	286	3	SHEKOU	49
280	2	286	3	SHEKOU	7	49	1	287	4	NANSHA	50
281	2	287	4	NANSHA	7	50	4	288	5	SINGAPORE	54
282	2	288	5	SINGAPORE	7	54	2	289	6	PORT KLANG	56
283	2	289	6	PORT KLANG	7	56	6	290	7	NHAVA SHEVA	62
284	2	290	7	NHAVA SHEVA	7	62	2	291	8	PIPAVAV	64
285	2	291	8	PIPAVAV	7	64	2	292	9	KARACHI	66
286	2	292	9	KARACHI	7	66	5	293	10	COLOMBO	71
287	2	293	10	COLOMBO	7	71	5	294	11	SINGAPORE	76
288	2	294	11	SINGAPORE	7	76	6	295	12	HONG KONG	82
289	2	295	12	HONG KONG	7	82	5	296	13	SHANGHAI	87
290	2	296	13	SHANGHAI	7	87	1	357	2	NINGBO	88
291	2	297	2	NINGBO	8	53	3	298	3	SHEKOU	56
292	2	298	3	SHEKOU	8	56	1	299	4	NANSHA	57
293	2	299	4	NANSHA	8	57	4	300	5	SINGAPORE	61
294	2	300	5	SINGAPORE	8	61	2	301	6	PORT KLANG	63
295	2	301	6	PORT KLANG	8	63	6	302	7	NHAVA SHEVA	69
296	2	302	7	NHAVA SHEVA	8	69	2	303	8	PIPAVAV	71
297	2	303	8	PIPAVAV	8	71	2	304	9	KARACHI	73
298	2	304	9	KARACHI	8	73	5	305	10	COLOMBO	78
299	2	305	10	COLOMBO	8	78	5	306	11	SINGAPORE	83
300	2	306	11	SINGAPORE	8	83	6	307	12	HONG KONG	89
301	2	307	12	HONG KONG	8	89	5	308	13	SHANGHAI	94
302	2	308	13	SHANGHAI	8	94	1	369	2	NINGBO	95
303	2	309	2	NINGBO	9	60	3	310	3	SHEKOU	63
304	2	310	3	SHEKOU	9	63	1	311	4	NANSHA	64
305	2	311	4	NANSHA	9	64	4	312	5	SINGAPORE	68
306	2	312	5	SINGAPORE	9	68	2	313	6	PORT KLANG	70
307	2	313	6	PORT KLANG	9	70	6	314	7	NHAVA SHEVA	76
308	2	314	7	NHAVA SHEVA	9	76	2	315	8	PIPAVAV	78
309	2	315	8	PIPAVAV	9	78	2	316	9	KARACHI	80
310	2	316	9	KARACHI	9	80	5	317	10	COLOMBO	85
311	2	317	10	COLOMBO	9	85	5	318	11	SINGAPORE	90
312	2	318	11	SINGAPORE	9	90	6	319	12	HONG KONG	96
313	2	319	12	HONG KONG	9	96	5	320	13	SHANGHAI	101
314	2	320	13	SHANGHAI	9	101	1	381	2	NINGBO	102
315	2	321	2	NINGBO	10	67	3	322	3	SHEKOU	70
316	2	322	3	SHEKOU	10	70	1	323	4	NANSHA	71
317	2	323	4	NANSHA	10	71	4	324	5	SINGAPORE	75
318	2	324	5	SINGAPORE	10	75	2	325	6	PORT KLANG	77
319	2	325	6	PORT KLANG	10	77	6	326	7	NHAVA SHEVA	83
320	2	326	7	NHAVA SHEVA	10	83	2	327	8	PIPAVAV	85
321	2	327	8	PIPAVAV	10	85	2	328	9	KARACHI	87
322	2	328	9	KARACHI	10	87	5	329	10	COLOMBO	92
323	2	329	10	COLOMBO	10	92	5	330	11	SINGAPORE	97
324	2	330	11	SINGAPORE	10	97	6	331	12	HONG KONG	103
325	2	331	12	HONG KONG	10	103	5	332	13	SHANGHAI	108
326	2	332	13	SHANGHAI	10	108	1	393	2	NINGBO	109
327	2	333	2	NINGBO	11	74	3	334	3	SHEKOU	77
328	2	334	3	SHEKOU	11	77	1	335	4	NANSHA	78
329	2	335	4	NANSHA	11	78	4	336	5	SINGAPORE	82
330	2	336	5	SINGAPORE	11	82	2	337	6	PORT KLANG	84
331	2	337	6	PORT KLANG	11	84	6	338	7	NHAVA SHEVA	90
332	2	338	7	NHAVA SHEVA	11	90	2	339	8	PIPAVAV	92
333	2	339	8	PIPAVAV	11	92	2	340	9	KARACHI	94
334	2	340	9	KARACHI	11	94	5	341	10	COLOMBO	99
335	2	341	10	COLOMBO	11	99	5	342	11	SINGAPORE	104
336	2	342	11	SINGAPORE	11	104	6	343	12	HONG KONG	110
337	2	343	12	HONG KONG	11	110	5	344	13	SHANGHAI	115
338	2	344	13	SHANGHAI	11	115	1	405	2	NINGBO	116
339	2	345	2	NINGBO	12	81	3	346	3	SHEKOU	84
340	2	346	3	SHEKOU	12	84	1	347	4	NANSHA	85
341	2	347	4	NANSHA	12	85	4	348	5	SINGAPORE	89
342	2	348	5	SINGAPORE	12	89	2	349	6	PORT KLANG	91
343	2	349	6	PORT KLANG	12	91	6	350	7	NHAVA SHEVA	97
344	2	350	7	NHAVA SHEVA	12	97	2	351	8	PIPAVAV	99
345	2	351	8	PIPAVAV	12	99	2	352	9	KARACHI	101
346	2	352	9	KARACHI	12	101	5	353	10	COLOMBO	106
347	2	353	10	COLOMBO	12	106	5	354	11	SINGAPORE	111
348	2	354	11	SINGAPORE	12	111	6	355	12	HONG KONG	117
349	2	355	12	HONG KONG	12	117	5	356	13	SHANGHAI	122
350	2	356	13	SHANGHAI	12	122	1	417	2	NINGBO	123
351	2	357	2	NINGBO	13	88	3	358	3	SHEKOU	91
352	2	358	3	SHEKOU	13	91	1	359	4	NANSHA	92
353	2	359	4	NANSHA	13	92	4	360	5	SINGAPORE	96
354	2	360	5	SINGAPORE	13	96	2	361	6	PORT KLANG	98
355	2	361	6	PORT KLANG	13	98	6	362	7	NHAVA SHEVA	104
356	2	362	7	NHAVA SHEVA	13	104	2	363	8	PIPAVAV	106
357	2	363	8	PIPAVAV	13	106	2	364	9	KARACHI	108
358	2	364	9	KARACHI	13	108	5	365	10	COLOMBO	113
359	2	365	10	COLOMBO	13	113	5	366	11	SINGAPORE	118
360	2	366	11	SINGAPORE	13	118	6	367	12	HONG KONG	124
361	2	367	12	HONG KONG	13	124	5	368	13	SHANGHAI	129
362	2	368	13	SHANGHAI	13	129	1	429	2	NINGBO	130
363	2	369	2	NINGBO	14	95	3	370	3	SHEKOU	98
364	2	370	3	SHEKOU	14	98	1	371	4	NANSHA	99
365	2	371	4	NANSHA	14	99	4	372	5	SINGAPORE	103
366	2	372	5	SINGAPORE	14	103	2	373	6	PORT KLANG	105
367	2	373	6	PORT KLANG	14	105	6	374	7	NHAVA SHEVA	111
368	2	374	7	NHAVA SHEVA	14	111	2	375	8	PIPAVAV	113
369	2	375	8	PIPAVAV	14	113	2	376	9	KARACHI	115
370	2	376	9	KARACHI	14	115	5	377	10	COLOMBO	120
371	2	377	10	COLOMBO	14	120	5	378	11	SINGAPORE	125
372	2	378	11	SINGAPORE	14	125	6	379	12	HONG KONG	131
373	2	379	12	HONG KONG	14	131	5	380	13	SHANGHAI	136
374	2	380	13	SHANGHAI	14	136	1	441	2	NINGBO	137
375	2	381	2	NINGBO	15	102	3	382	3	SHEKOU	105
376	2	382	3	SHEKOU	15	105	1	383	4	NANSHA	106
377	2	383	4	NANSHA	15	106	4	384	5	SINGAPORE	110
378	2	384	5	SINGAPORE	15	110	2	385	6	PORT KLANG	112
379	2	385	6	PORT KLANG	15	112	6	386	7	NHAVA SHEVA	118
380	2	386	7	NHAVA SHEVA	15	118	2	387	8	PIPAVAV	120
381	2	387	8	PIPAVAV	15	120	2	388	9	KARACHI	122
382	2	388	9	KARACHI	15	122	5	389	10	COLOMBO	127
383	2	389	10	COLOMBO	15	127	5	390	11	SINGAPORE	132
384	2	390	11	SINGAPORE	15	132	6	391	12	HONG KONG	138
385	2	391	12	HONG KONG	15	138	5	392	13	SHANGHAI	143
386	2	393	2	NINGBO	16	109	3	394	3	SHEKOU	112
387	2	394	3	SHEKOU	16	112	1	395	4	NANSHA	113
388	2	395	4	NANSHA	16	113	4	396	5	SINGAPORE	117
389	2	396	5	SINGAPORE	16	117	2	397	6	PORT KLANG	119
390	2	397	6	PORT KLANG	16	119	6	398	7	NHAVA SHEVA	125
391	2	398	7	NHAVA SHEVA	16	125	2	399	8	PIPAVAV	127
