ID	Route	Call	Port	Round_trip	Time
111	1	3	LAS PALMAS	16	115
112	1	4	AGADIR	16	116
113	1	5	ALGECIRAS	16	120
114	1	6	GIJON	16	124
115	1	7	BILBAO	16	125
116	1	8	ALGECIRAS	16	137
117	1	2	SANTA CRUZ DE TENERIFE	17	121
118	1	3	LAS PALMAS	17	122
119	1	4	AGADIR	17	123
120	1	5	ALGECIRAS	17	127
121	1	6	GIJON	17	131
122	1	7	BILBAO	17	132
123	1	8	ALGECIRAS	17	144
124	1	2	SANTA CRUZ DE TENERIFE	18	128
125	1	3	LAS PALMAS	18	129
126	1	4	AGADIR	18	130
127	1	5	ALGECIRAS	18	134
128	1	6	GIJON	18	138
129	1	7	BILBAO	18	139
130	1	8	ALGECIRAS	18	151
131	1	2	SANTA CRUZ DE TENERIFE	19	135
132	1	3	LAS PALMAS	19	136
133	1	4	AGADIR	19	137
134	1	5	ALGECIRAS	19	141
135	1	6	GIJON	19	145
136	1	7	BILBAO	19	146
137	1	8	ALGECIRAS	19	158
138	1	2	SANTA CRUZ DE TENERIFE	20	142
139	1	3	LAS PALMAS	20	143
140	1	4	AGADIR	20	144
141	1	5	ALGECIRAS	20	148
142	1	6	GIJON	20	152
143	1	7	BILBAO	20	153
144	1	8	ALGECIRAS	20	165
145	1	2	SANTA CRUZ DE TENERIFE	21	149
146	1	3	LAS PALMAS	21	150
147	1	4	AGADIR	21	151
148	1	5	ALGECIRAS	21	155
149	1	6	GIJON	21	159
150	1	7	BILBAO	21	160
151	1	8	ALGECIRAS	21	172
152	1	2	SANTA CRUZ DE TENERIFE	22	156
153	1	3	LAS PALMAS	22	157
154	1	4	AGADIR	22	158
155	1	5	ALGECIRAS	22	162
156	1	6	GIJON	22	166
157	1	7	BILBAO	22	167
158	1	8	ALGECIRAS	22	179
