ID	Route	Call	Port	Round_trip	Time
285	2	3	FOS SUR MER	9	66
286	2	4	ALGECIRAS	9	69
287	2	5	TANGER MED	9	71
288	2	6	VIGO	9	73
289	2	7	MONTREAL, QC	9	86
290	2	8	TANGER MED	9	105
291	2	9	SAGUNTO	9	108
292	2	10	SALERNO	9	110
293	2	11	LIVORNO	9	112
294	2	2	GENOA	10	71
295	2	3	FOS SUR MER	10	73
296	2	4	ALGECIRAS	10	76
297	2	5	TANGER MED	10	78
298	2	6	VIGO	10	80
299	2	7	MONTREAL, QC	10	93
300	2	8	TANGER MED	10	112
301	2	9	SAGUNTO	10	115
302	2	10	SALERNO	10	117
303	2	11	LIVORNO	10	119
304	2	2	GENOA	11	78
305	2	3	FOS SUR MER	11	80
306	2	4	ALGECIRAS	11	83
307	2	5	TANGER MED	11	85
308	2	6	VIGO	11	87
309	2	7	MONTREAL, QC	11	100
310	2	8	TANGER MED	11	119
311	2	9	SAGUNTO	11	122
312	2	10	SALERNO	11	124
313	2	11	LIVORNO	11	126
314	2	2	GENOA	12	85
315	2	3	FOS SUR MER	12	87
316	2	4	ALGECIRAS	12	90
317	2	5	TANGER MED	12	92
318	2	6	VIGO	12	94
319	2	7	MONTREAL, QC	12	107
320	2	8	TANGER MED	12	126
321	2	9	SAGUNTO	12	129
322	2	10	SALERNO	12	131
323	2	11	LIVORNO	12	133
324	2	2	GENOA	13	92
325	2	3	FOS SUR MER	13	94
326	2	4	ALGECIRAS	13	97
327	2	5	TANGER MED	13	99
328	2	6	VIGO	13	101
329	2	7	MONTREAL, QC	13	114
330	2	8	TANGER MED	13	133
331	2	9	SAGUNTO	13	136
332	2	10	SALERNO	13	138
333	2	11	LIVORNO	13	140
334	2	2	GENOA	14	99
335	2	3	FOS SUR MER	14	101
336	2	4	ALGECIRAS	14	104
337	2	5	TANGER MED	14	106
338	2	6	VIGO	14	108
339	2	7	MONTREAL, QC	14	121
340	2	8	TANGER MED	14	140
341	2	9	SAGUNTO	14	143
342	2	10	SALERNO	14	145
343	2	11	LIVORNO	14	147
344	2	2	GENOA	15	106
345	2	3	FOS SUR MER	15	108
346	2	4	ALGECIRAS	15	111
347	2	5	TANGER MED	15	113
348	2	6	VIGO	15	115
349	2	7	MONTREAL, QC	15	128
350	2	8	TANGER MED	15	147
351	2	9	SAGUNTO	15	150
352	2	10	SALERNO	15	152
353	2	11	LIVORNO	15	154
354	2	2	GENOA	16	113
355	2	3	FOS SUR MER	16	115
356	2	4	ALGECIRAS	16	118
357	2	5	TANGER MED	16	120
358	2	6	VIGO	16	122
359	2	7	MONTREAL, QC	16	135
360	2	8	TANGER MED	16	154
361	2	9	SAGUNTO	16	157
362	2	10	SALERNO	16	159
363	2	11	LIVORNO	16	161
364	2	2	GENOA	17	120
365	2	3	FOS SUR MER	17	122
366	2	4	ALGECIRAS	17	125
367	2	5	TANGER MED	17	127
368	2	6	VIGO	17	129
369	2	7	MONTREAL, QC	17	142
370	2	8	TANGER MED	17	161
371	2	9	SAGUNTO	17	164
372	2	10	SALERNO	17	166
373	2	11	LIVORNO	17	168
374	2	2	GENOA	18	127
375	2	3	FOS SUR MER	18	129
376	2	4	ALGECIRAS	18	132
377	2	5	TANGER MED	18	134
378	2	6	VIGO	18	136
379	2	7	MONTREAL, QC	18	149
380	2	8	TANGER MED	18	168
381	2	9	SAGUNTO	18	171
382	2	10	SALERNO	18	173
383	2	11	LIVORNO	18	175
384	3	1	TANGER MED	1	7
385	3	2	GENOA	1	10
386	3	3	VALENCIA	1	14
387	3	4	MIAMI, FL	1	26
388	3	5	VERACRUZ	1	29
389	3	6	ALTAMIRA	1	31
390	3	7	HOUSTON, TX	1	33
391	3	8	TANGER MED	1	49
392	3	1	TANGER MED	2	14
393	3	2	GENOA	2	17
394	3	3	VALENCIA	2	21
395	3	4	MIAMI, FL	2	33
396	3	5	VERACRUZ	2	36
397	3	6	ALTAMIRA	2	38
398	3	7	HOUSTON, TX	2	40
399	3	8	TANGER MED	2	56
400	3	1	TANGER MED	3	21
401	3	2	GENOA	3	24
402	3	3	VALENCIA	3	28
403	3	4	MIAMI, FL	3	40
404	3	5	VERACRUZ	3	43
405	3	6	ALTAMIRA	3	45
406	3	7	HOUSTON, TX	3	47
407	3	8	TANGER MED	3	63
408	3	1	TANGER MED	4	28
409	3	2	GENOA	4	31
410	3	3	VALENCIA	4	35
411	3	4	MIAMI, FL	4	47
412	3	5	VERACRUZ	4	50
413	3	6	ALTAMIRA	4	52
414	3	7	HOUSTON, TX	4	54
415	3	8	TANGER MED	4	70
416	3	1	TANGER MED	5	35
417	3	2	GENOA	5	38
418	3	3	VALENCIA	5	42
419	3	4	MIAMI, FL	5	54
420	3	5	VERACRUZ	5	57
421	3	6	ALTAMIRA	5	59
422	3	7	HOUSTON, TX	5	61
423	3	8	TANGER MED	5	77
424	3	1	TANGER MED	6	42
425	3	2	GENOA	6	45
426	3	3	VALENCIA	6	49
427	3	4	MIAMI, FL	6	61
428	3	5	VERACRUZ	6	64
429	3	6	ALTAMIRA	6	66
430	3	7	HOUSTON, TX	6	68
431	3	8	TANGER MED	6	84
432	3	2	GENOA	7	52
433	3	3	VALENCIA	7	56
434	3	4	MIAMI, FL	7	68
435	3	5	VERACRUZ	7	71
436	3	6	ALTAMIRA	7	73
437	3	7	HOUSTON, TX	7	75
438	3	8	TANGER MED	7	91
439	3	2	GENOA	8	59
440	3	3	VALENCIA	8	63
441	3	4	MIAMI, FL	8	75
442	3	5	VERACRUZ	8	78
443	3	6	ALTAMIRA	8	80
444	3	7	HOUSTON, TX	8	82
445	3	8	TANGER MED	8	98
446	3	2	GENOA	9	66
447	3	3	VALENCIA	9	70
448	3	4	MIAMI, FL	9	82
449	3	5	VERACRUZ	9	85
450	3	6	ALTAMIRA	9	87
451	3	7	HOUSTON, TX	9	89
452	3	8	TANGER MED	9	105
453	3	2	GENOA	10	73
454	3	3	VALENCIA	10	77
455	3	4	MIAMI, FL	10	89
456	3	5	VERACRUZ	10	92
457	3	6	ALTAMIRA	10	94
458	3	7	HOUSTON, TX	10	96
459	3	8	TANGER MED	10	112
460	3	2	GENOA	11	80
461	3	3	VALENCIA	11	84
462	3	4	MIAMI, FL	11	96
463	3	5	VERACRUZ	11	99
464	3	6	ALTAMIRA	11	101
465	3	7	HOUSTON, TX	11	103
466	3	8	TANGER MED	11	119
467	3	2	GENOA	12	87
468	3	3	VALENCIA	12	91
469	3	4	MIAMI, FL	12	103
470	3	5	VERACRUZ	12	106
471	3	6	ALTAMIRA	12	108
472	3	7	HOUSTON, TX	12	110
473	3	8	TANGER MED	12	126
474	3	2	GENOA	13	94
475	3	3	VALENCIA	13	98
476	3	4	MIAMI, FL	13	110
477	3	5	VERACRUZ	13	113
478	3	6	ALTAMIRA	13	115
479	3	7	HOUSTON, TX	13	117
480	3	8	TANGER MED	13	133
481	3	2	GENOA	14	101
482	3	3	VALENCIA	14	105
483	3	4	MIAMI, FL	14	117
484	3	5	VERACRUZ	14	120
485	3	6	ALTAMIRA	14	122
486	3	7	HOUSTON, TX	14	124
487	3	8	TANGER MED	14	140
488	3	2	GENOA	15	108
489	3	3	VALENCIA	15	112
490	3	4	MIAMI, FL	15	124
491	3	5	VERACRUZ	15	127
492	3	6	ALTAMIRA	15	129
493	3	7	HOUSTON, TX	15	131
494	3	8	TANGER MED	15	147
495	3	2	GENOA	16	115
496	3	3	VALENCIA	16	119
497	3	4	MIAMI, FL	16	131
498	3	5	VERACRUZ	16	134
499	3	6	ALTAMIRA	16	136
500	3	7	HOUSTON, TX	16	138
501	3	8	TANGER MED	16	154
502	3	2	GENOA	17	122
503	3	3	VALENCIA	17	126
504	3	4	MIAMI, FL	17	138
505	3	5	VERACRUZ	17	141
506	3	6	ALTAMIRA	17	143
507	3	7	HOUSTON, TX	17	145
508	3	8	TANGER MED	17	161
509	3	2	GENOA	18	129
510	3	3	VALENCIA	18	133
511	3	4	MIAMI, FL	18	145
512	3	5	VERACRUZ	18	148
513	3	6	ALTAMIRA	18	150
514	3	7	HOUSTON, TX	18	152
515	3	8	TANGER MED	18	168
516	3	2	GENOA	19	136
517	3	3	VALENCIA	19	140
518	3	4	MIAMI, FL	19	152
519	3	5	VERACRUZ	19	155
520	3	6	ALTAMIRA	19	157
521	3	7	HOUSTON, TX	19	159
522	3	8	TANGER MED	19	175
523	4	1	ISKENDERUN	1	7
524	4	2	ISTANBUL, AMBARLI PORT E. SIDE	1	11
525	4	3	PIRAEUS	1	12
526	4	4	VADO LIGURE	1	16
527	4	5	LA SPEZIA	1	16
528	4	6	ALGECIRAS	1	20
529	4	7	NEW YORK, NY	1	29
530	4	8	NORFOLK, VA	1	31
531	4	9	SAVANNAH, GA	1	33
532	4	10	ALGECIRAS	1	43
533	4	11	ISKENDERUN	1	49
534	4	1	ISKENDERUN	2	14
535	4	2	ISTANBUL, AMBARLI PORT E. SIDE	2	18
536	4	3	PIRAEUS	2	19
537	4	4	VADO LIGURE	2	23
538	4	5	LA SPEZIA	2	23
539	4	6	ALGECIRAS	2	27
540	4	7	NEW YORK, NY	2	36
541	4	8	NORFOLK, VA	2	38
542	4	9	SAVANNAH, GA	2	40
543	4	10	ALGECIRAS	2	50
544	4	11	ISKENDERUN	2	56
545	4	1	ISKENDERUN	3	21
546	4	2	ISTANBUL, AMBARLI PORT E. SIDE	3	25
547	4	3	PIRAEUS	3	26
548	4	4	VADO LIGURE	3	30
549	4	5	LA SPEZIA	3	30
550	4	6	ALGECIRAS	3	34
551	4	7	NEW YORK, NY	3	43
552	4	8	NORFOLK, VA	3	45
553	4	9	SAVANNAH, GA	3	47
554	4	10	ALGECIRAS	3	57
555	4	11	ISKENDERUN	3	63
556	4	1	ISKENDERUN	4	28
557	4	2	ISTANBUL, AMBARLI PORT E. SIDE	4	32
558	4	3	PIRAEUS	4	33
559	4	4	VADO LIGURE	4	37
560	4	5	LA SPEZIA	4	37
561	4	6	ALGECIRAS	4	41
562	4	7	NEW YORK, NY	4	50
563	4	8	NORFOLK, VA	4	52
564	4	9	SAVANNAH, GA	4	54
565	4	10	ALGECIRAS	4	64
566	4	11	ISKENDERUN	4	70
567	4	1	ISKENDERUN	5	35
568	4	2	ISTANBUL, AMBARLI PORT E. SIDE	5	39
569	4	3	PIRAEUS	5	40
570	4	4	VADO LIGURE	5	44
571	4	5	LA SPEZIA	5	44
572	4	6	ALGECIRAS	5	48
573	4	7	NEW YORK, NY	5	57
574	4	8	NORFOLK, VA	5	59
575	4	9	SAVANNAH, GA	5	61
576	4	10	ALGECIRAS	5	71
577	4	11	ISKENDERUN	5	77
578	4	1	ISKENDERUN	6	42
579	4	2	ISTANBUL, AMBARLI PORT E. SIDE	6	46
580	4	3	PIRAEUS	6	47
581	4	4	VADO LIGURE	6	51
582	4	5	LA SPEZIA	6	51
583	4	6	ALGECIRAS	6	55
584	4	7	NEW YORK, NY	6	64
585	4	8	NORFOLK, VA	6	66
586	4	9	SAVANNAH, GA	6	68
587	4	10	ALGECIRAS	6	78
588	4	11	ISKENDERUN	6	84
589	4	2	ISTANBUL, AMBARLI PORT E. SIDE	7	53
590	4	3	PIRAEUS	7	54
591	4	4	VADO LIGURE	7	58
592	4	5	LA SPEZIA	7	58
593	4	6	ALGECIRAS	7	62
594	4	7	NEW YORK, NY	7	71
595	4	8	NORFOLK, VA	7	73
596	4	9	SAVANNAH, GA	7	75
597	4	10	ALGECIRAS	7	85
598	4	11	ISKENDERUN	7	91
599	4	2	ISTANBUL, AMBARLI PORT E. SIDE	8	60
600	4	3	PIRAEUS	8	61
601	4	4	VADO LIGURE	8	65
602	4	5	LA SPEZIA	8	65
603	4	6	ALGECIRAS	8	69
604	4	7	NEW YORK, NY	8	78
605	4	8	NORFOLK, VA	8	80
606	4	9	SAVANNAH, GA	8	82
607	4	10	ALGECIRAS	8	92
608	4	11	ISKENDERUN	8	98
609	4	2	ISTANBUL, AMBARLI PORT E. SIDE	9	67
610	4	3	PIRAEUS	9	68
611	4	4	VADO LIGURE	9	72
612	4	5	LA SPEZIA	9	72
613	4	6	ALGECIRAS	9	76
614	4	7	NEW YORK, NY	9	85
615	4	8	NORFOLK, VA	9	87
616	4	9	SAVANNAH, GA	9	89
617	4	10	ALGECIRAS	9	99
618	4	11	ISKENDERUN	9	105
619	4	2	ISTANBUL, AMBARLI PORT E. SIDE	10	74
620	4	3	PIRAEUS	10	75
621	4	4	VADO LIGURE	10	79
622	4	5	LA SPEZIA	10	79
623	4	6	ALGECIRAS	10	83
624	4	7	NEW YORK, NY	10	92
625	4	8	NORFOLK, VA	10	94
626	4	9	SAVANNAH, GA	10	96
627	4	10	ALGECIRAS	10	106
628	4	11	ISKENDERUN	10	112
629	4	2	ISTANBUL, AMBARLI PORT E. SIDE	11	81
630	4	3	PIRAEUS	11	82
631	4	4	VADO LIGURE	11	86
632	4	5	LA SPEZIA	11	86
633	4	6	ALGECIRAS	11	90
634	4	7	NEW YORK, NY	11	99
635	4	8	NORFOLK, VA	11	101
636	4	9	SAVANNAH, GA	11	103
637	4	10	ALGECIRAS	11	113
638	4	11	ISKENDERUN	11	119
639	4	2	ISTANBUL, AMBARLI PORT E. SIDE	12	88
640	4	3	PIRAEUS	12	89
641	4	4	VADO LIGURE	12	93
642	4	5	LA SPEZIA	12	93
643	4	6	ALGECIRAS	12	97
644	4	7	NEW YORK, NY	12	106
645	4	8	NORFOLK, VA	12	108
646	4	9	SAVANNAH, GA	12	110
647	4	10	ALGECIRAS	12	120
648	4	11	ISKENDERUN	12	126
649	4	2	ISTANBUL, AMBARLI PORT E. SIDE	13	95
650	4	3	PIRAEUS	13	96
651	4	4	VADO LIGURE	13	100
652	4	5	LA SPEZIA	13	100
653	4	6	ALGECIRAS	13	104
654	4	7	NEW YORK, NY	13	113
655	4	8	NORFOLK, VA	13	115
656	4	9	SAVANNAH, GA	13	117
657	4	10	ALGECIRAS	13	127
658	4	11	ISKENDERUN	13	133
659	4	2	ISTANBUL, AMBARLI PORT E. SIDE	14	102
660	4	3	PIRAEUS	14	103
661	4	4	VADO LIGURE	14	107
662	4	5	LA SPEZIA	14	107
663	4	6	ALGECIRAS	14	111
664	4	7	NEW YORK, NY	14	120
665	4	8	NORFOLK, VA	14	122
666	4	9	SAVANNAH, GA	14	124
667	4	10	ALGECIRAS	14	134
668	4	11	ISKENDERUN	14	140
669	4	2	ISTANBUL, AMBARLI PORT E. SIDE	15	109
670	4	3	PIRAEUS	15	110
671	4	4	VADO LIGURE	15	114
672	4	5	LA SPEZIA	15	114
673	4	6	ALGECIRAS	15	118
674	4	7	NEW YORK, NY	15	127
675	4	8	NORFOLK, VA	15	129
676	4	9	SAVANNAH, GA	15	131
677	4	10	ALGECIRAS	15	141
678	4	11	ISKENDERUN	15	147
679	4	2	ISTANBUL, AMBARLI PORT E. SIDE	16	116
680	4	3	PIRAEUS	16	117
681	4	4	VADO LIGURE	16	121
682	4	5	LA SPEZIA	16	121
683	4	6	ALGECIRAS	16	125
684	4	7	NEW YORK, NY	16	134
685	4	8	NORFOLK, VA	16	136
686	4	9	SAVANNAH, GA	16	138
687	4	10	ALGECIRAS	16	148
688	4	11	ISKENDERUN	16	154
689	4	2	ISTANBUL, AMBARLI PORT E. SIDE	17	123
690	4	3	PIRAEUS	17	124
691	4	4	VADO LIGURE	17	128
692	4	5	LA SPEZIA	17	128
693	4	6	ALGECIRAS	17	132
694	4	7	NEW YORK, NY	17	141
695	4	8	NORFOLK, VA	17	143
696	4	9	SAVANNAH, GA	17	145
697	4	10	ALGECIRAS	17	155
698	4	11	ISKENDERUN	17	161
699	4	2	ISTANBUL, AMBARLI PORT E. SIDE	18	130
700	4	3	PIRAEUS	18	131
701	4	4	VADO LIGURE	18	135
702	4	5	LA SPEZIA	18	135
703	4	6	ALGECIRAS	18	139
704	4	7	NEW YORK, NY	18	148
705	4	8	NORFOLK, VA	18	150
706	4	9	SAVANNAH, GA	18	152
707	4	10	ALGECIRAS	18	162
708	4	11	ISKENDERUN	18	168
709	4	2	ISTANBUL, AMBARLI PORT E. SIDE	19	137
710	4	3	PIRAEUS	19	138
711	4	4	VADO LIGURE	19	142
712	4	5	LA SPEZIA	19	142
713	4	6	ALGECIRAS	19	146
714	4	7	NEW YORK, NY	19	155
715	4	8	NORFOLK, VA	19	157
716	4	9	SAVANNAH, GA	19	159
717	4	10	ALGECIRAS	19	169
718	4	11	ISKENDERUN	19	175
719	5	1	SOUTHAMPTON	1	7
720	5	2	ANTWERP	1	9
721	5	3	ROTTERDAM	1	11
722	5	4	BREMERHAVEN	1	13
723	5	5	LE HAVRE	1	17
724	5	6	NEW YORK, NY	1	26
725	5	7	NORFOLK, VA	1	30
726	5	8	SAVANNAH, GA	1	34
727	5	9	CHARLESTON, SC	1	36
728	5	10	SOUTHAMPTON	1	49
729	5	1	SOUTHAMPTON	2	14
730	5	2	ANTWERP	2	16
731	5	3	ROTTERDAM	2	18
732	5	4	BREMERHAVEN	2	20
733	5	5	LE HAVRE	2	24
734	5	6	NEW YORK, NY	2	33
735	5	7	NORFOLK, VA	2	37
736	5	8	SAVANNAH, GA	2	41
737	5	9	CHARLESTON, SC	2	43
738	5	10	SOUTHAMPTON	2	56
739	5	1	SOUTHAMPTON	3	21
740	5	2	ANTWERP	3	23
741	5	3	ROTTERDAM	3	25
742	5	4	BREMERHAVEN	3	27
743	5	5	LE HAVRE	3	31
744	5	6	NEW YORK, NY	3	40
745	5	7	NORFOLK, VA	3	44
746	5	8	SAVANNAH, GA	3	48
