TravelArc_ID	Route	origin_node_ID	origin_Call	origin_Port	Round_Trip	OriginTime	TravelTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
1394	14	1425	2	HAMAD	17	117	4	1426	3	JEBEL ALI	121
1395	14	1426	3	JEBEL ALI	17	121	4	1427	4	KARACHI	125
1396	14	1427	4	KARACHI	17	125	4	1428	5	JEBEL ALI	129
1397	14	1428	5	JEBEL ALI	17	129	2	1433	2	HAMAD	131
1398	14	1429	2	HAMAD	18	124	4	1430	3	JEBEL ALI	128
1399	14	1430	3	JEBEL ALI	18	128	4	1431	4	KARACHI	132
1400	14	1431	4	KARACHI	18	132	4	1432	5	JEBEL ALI	136
1401	14	1432	5	JEBEL ALI	18	136	2	1437	2	HAMAD	138
1402	14	1433	2	HAMAD	19	131	4	1434	3	JEBEL ALI	135
1403	14	1434	3	JEBEL ALI	19	135	4	1435	4	KARACHI	139
1404	14	1435	4	KARACHI	19	139	4	1436	5	JEBEL ALI	143
1405	14	1436	5	JEBEL ALI	19	143	2	1441	2	HAMAD	145
1406	14	1437	2	HAMAD	20	138	4	1438	3	JEBEL ALI	142
1407	14	1438	3	JEBEL ALI	20	142	4	1439	4	KARACHI	146
1408	14	1439	4	KARACHI	20	146	4	1440	5	JEBEL ALI	150
1409	14	1440	5	JEBEL ALI	20	150	2	1445	2	HAMAD	152
1410	14	1441	2	HAMAD	21	145	4	1442	3	JEBEL ALI	149
1411	14	1442	3	JEBEL ALI	21	149	4	1443	4	KARACHI	153
1412	14	1443	4	KARACHI	21	153	4	1444	5	JEBEL ALI	157
1413	14	1444	5	JEBEL ALI	21	157	2	1449	2	HAMAD	159
1414	14	1445	2	HAMAD	22	152	4	1446	3	JEBEL ALI	156
1415	14	1446	3	JEBEL ALI	22	156	4	1447	4	KARACHI	160
1416	14	1447	4	KARACHI	22	160	4	1448	5	JEBEL ALI	164
1417	14	1448	5	JEBEL ALI	22	164	2	1453	2	HAMAD	166
1418	14	1449	2	HAMAD	23	159	4	1450	3	JEBEL ALI	163
1419	14	1450	3	JEBEL ALI	23	163	4	1451	4	KARACHI	167
1420	14	1451	4	KARACHI	23	167	4	1452	5	JEBEL ALI	171
1421	14	1453	2	HAMAD	24	166	4	1454	3	JEBEL ALI	170
1422	14	1454	3	JEBEL ALI	24	170	4	1455	4	KARACHI	174
1423	14	1455	4	KARACHI	24	174	4	1456	5	JEBEL ALI	178
1424	15	1457	1	JEBEL ALI	1	3	5	1458	2	PORT QASIM	8
1425	15	1458	2	PORT QASIM	1	8	1	1459	3	KARACHI	9
1426	15	1459	3	KARACHI	1	9	4	1460	4	JEBEL ALI	13
1427	15	1460	4	JEBEL ALI	1	13	2	1461	5	SHARJAH	15
1428	15	1461	5	SHARJAH	1	15	1	1462	6	KHALIFA PORT(ABU) DHABI	16
1429	15	1462	6	KHALIFA PORT(ABU) DHABI	1	16	1	1463	7	JEBEL ALI	17
1430	15	1463	7	JEBEL ALI	1	17	5	1471	2	PORT QASIM	22
1431	15	1464	1	JEBEL ALI	2	10	5	1465	2	PORT QASIM	15
1432	15	1465	2	PORT QASIM	2	15	1	1466	3	KARACHI	16
1433	15	1466	3	KARACHI	2	16	4	1467	4	JEBEL ALI	20
1434	15	1467	4	JEBEL ALI	2	20	2	1468	5	SHARJAH	22
1435	15	1468	5	SHARJAH	2	22	1	1469	6	KHALIFA PORT(ABU) DHABI	23
1436	15	1469	6	KHALIFA PORT(ABU) DHABI	2	23	1	1470	7	JEBEL ALI	24
1437	15	1470	7	JEBEL ALI	2	24	5	1477	2	PORT QASIM	29
1438	15	1471	2	PORT QASIM	3	22	1	1472	3	KARACHI	23
1439	15	1472	3	KARACHI	3	23	4	1473	4	JEBEL ALI	27
1440	15	1473	4	JEBEL ALI	3	27	2	1474	5	SHARJAH	29
1441	15	1474	5	SHARJAH	3	29	1	1475	6	KHALIFA PORT(ABU) DHABI	30
1442	15	1475	6	KHALIFA PORT(ABU) DHABI	3	30	1	1476	7	JEBEL ALI	31
1443	15	1476	7	JEBEL ALI	3	31	5	1483	2	PORT QASIM	36
1444	15	1477	2	PORT QASIM	4	29	1	1478	3	KARACHI	30
1445	15	1478	3	KARACHI	4	30	4	1479	4	JEBEL ALI	34
1446	15	1479	4	JEBEL ALI	4	34	2	1480	5	SHARJAH	36
1447	15	1480	5	SHARJAH	4	36	1	1481	6	KHALIFA PORT(ABU) DHABI	37
1448	15	1481	6	KHALIFA PORT(ABU) DHABI	4	37	1	1482	7	JEBEL ALI	38
1449	15	1482	7	JEBEL ALI	4	38	5	1489	2	PORT QASIM	43
